,test_no,f1,precision,recall,tn,fp,fn,tp,preds
35,2,0.6279454319966928,0.6680691912108462,0.6438575430172069,23,28,8,41,"[1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0
 1 0 1 1 1 1 0 1 1 0 0 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1
 0 1 1 1 0 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 0 0]"
36,2,0.7092731829573935,0.7105475040257649,0.7092837134853942,38,13,16,33,"[1 1 0 0 0 0 1 0 1 1 1 0 0 1 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 0 1 0 1 0 1 0
 1 0 1 1 1 0 0 1 0 0 0 0 1 0 1 0 0 0 1 1 1 0 1 0 0 0 1 1 1 0 1 0 0 1 1 1 0
 0 1 1 1 0 1 1 1 0 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0]"
37,2,0.6299629962996299,0.63,0.6300520208083233,32,19,18,31,"[0 0 0 1 1 0 1 0 1 1 0 0 0 1 1 0 0 1 1 1 0 0 1 1 0 0 0 1 1 0 0 1 0 1 0 1 0
 1 0 1 0 1 1 0 1 0 0 0 0 1 0 1 0 0 0 1 1 0 1 1 1 0 0 1 1 1 0 1 1 0 1 1 1 0
 0 1 1 1 0 0 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 1 0 0 0]"
38,2,0.6779388083735911,0.6821705426356589,0.678671468587435,38,13,19,30,"[0 0 0 0 0 0 1 0 1 1 0 1 1 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 1 1 0 1 0 1 0
 1 0 0 1 1 0 0 1 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0
 0 1 0 1 0 1 1 1 0 0 0 0 0 1 0 0 0 1 0 1 1 0 1 0 0 0]"
39,2,0.6587715776796468,0.6646266829865362,0.6614645858343338,30,21,13,36,"[1 1 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 0 1 0 0 1 1 0 0 0 1 1 0 1 1 0 1 0 1 0
 1 0 1 1 1 1 0 0 0 0 0 0 1 1 1 1 0 0 1 1 1 0 1 1 0 0 1 1 1 1 1 0 0 0 1 1 0
 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0]"
40,2,0.6798719487795117,0.681252509032517,0.680672268907563,33,18,14,35,"[0 1 0 1 1 0 1 0 1 1 1 1 0 0 1 0 0 1 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0
 1 0 1 1 1 0 0 1 0 0 0 0 1 1 1 0 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 1
 1 1 0 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 0 1 0 0 0]"
41,2,0.6683750376846548,0.6761083743842364,0.6716686674669867,30,21,12,37,"[0 0 0 1 1 0 1 0 1 1 1 1 1 0 1 1 0 1 1 1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 0 1 0
 1 0 1 1 1 1 0 1 0 0 0 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 1 1 1 1 1 0 0 0 1 1 0
 1 1 1 1 0 1 1 1 1 0 0 1 0 1 0 0 0 1 0 1 1 1 1 0 0 0]"
42,3,0.3197278911564625,0.235,0.5,0,53,0,47,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1]"
43,3,0.5459824728117411,0.6173245614035088,0.5859092733841831,17,36,7,40,"[1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 0 1 1 1 0 1 0 0 1 1 0 1 0 1 1 0 1 1 1 1 1
 1 1 0 1 1 1 0 1 1 0 1 1 1 0 1 1 1 0 1 1 1 1 0 0 1 1 1 1 1 1 0 0 1 0 1 1 1
 1 1 1 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]"
44,3,0.4554512802687985,0.65,0.5541951023685268,8,45,2,45,"[1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1
 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 1 1 1 1 1 1 1 1 1 0]"
45,3,0.6471418489767113,0.6668081494057725,0.6577679646728222,28,25,10,37,"[1 0 0 1 0 1 0 1 1 1 1 0 1 0 0 1 1 1 1 1 0 1 0 0 1 1 0 0 0 0 1 0 1 1 0 1 1
 0 1 0 1 1 1 0 1 1 1 1 0 1 0 0 1 1 0 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1
 1 1 1 0 1 0 1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0]"
46,3,0.6457131288591962,0.6490147783251232,0.6457246085909274,38,15,20,27,"[0 0 0 1 0 1 0 1 1 1 1 0 0 0 0 0 1 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 1 1 1 0 0 1 1 1 1 1 0 1 1 0 0 1 0 1 0 1
 0 1 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0]"
47,3,0.6486151302190988,0.665934065934066,0.6515455640305099,42,11,23,24,"[0 0 0 1 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 0 0 1 1 0 0 1 0 1 1 1 0 0 1 0 0 1 0 1 0 1
 0 1 1 0 0 0 1 0 1 0 0 0 1 0 1 0 1 1 0 1 0 0 0 0 0 0]"
48,3,0.6783898744683059,0.7009803921568627,0.6810517864311522,44,9,22,25,"[1 0 0 0 0 1 0 0 1 1 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0 0 0 0 0 1 0 0 0 1
 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 1 0 0 1 1 0 0 1 1 1 0 1 0 1 1 0 0 1 0 1 0 1
 1 1 1 0 0 1 0 0 1 0 0 0 0 0 0 0 1 1 0 1 0 0 0 1 0 0]"
49,3,0.6980676328502415,0.7171080285834384,0.7073464472099558,31,22,8,39,"[1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 1 0 0 1
 0 1 0 1 0 1 0 0 1 0 1 0 1 0 1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 0 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0]"
50,3,0.7,0.7025291047771979,0.7025291047771979,35,18,12,35,"[0 0 0 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 0 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 0 1 1 0 0 1 0 0 0 1 0 0 1 1 1 1 1 0 0 0 1 0 0]"
51,3,0.6214833759590793,0.6617647058823529,0.6413087113608993,24,29,8,39,"[1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1
 0 1 1 1 1 1 0 0 1 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0]"
52,3,0.7097387648883995,0.7167207792207793,0.7143717382577278,34,19,10,37,"[1 0 0 1 0 1 0 0 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 0 1 0 1
 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 0 1 1 1 0 1 0 0 0 1 0 0 0 1 1 1 1 0 0 0 1 0 0]"
53,3,0.6576408341114224,0.7271825396825397,0.6838619028502609,24,29,4,43,"[1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 1 0 0 0 0 1 1 1 0 1
 0 1 0 1 1 1 1 0 1 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0]"
54,3,0.7181964573268921,0.7381252627154267,0.7274187073464472,32,21,7,40,"[1 0 0 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 0 1
 0 1 0 1 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 1 1 1 1 0 1 0 0 0 1 0 1 1 1 1 1 1 0 0 0 1 0 0]"
55,3,0.696969696969697,0.7228657228657229,0.7085507828181453,30,23,7,40,"[1 0 1 1 0 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 0 1 1 0 1 1 0 0 0 0 0 0 1 1 1 0 1
 0 1 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 1 1 1 1 0 1 0 0 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0]"
56,3,0.6683750376846549,0.6833333333333333,0.676635889201124,30,23,10,37,"[1 0 1 1 0 1 0 1 1 1 1 0 1 1 0 1 1 1 1 1 0 1 1 1 1 1 0 0 0 0 0 0 1 0 1 0 1
 0 0 0 0 0 1 0 0 1 0 1 0 1 0 0 1 1 0 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1
 1 1 1 0 1 1 1 0 1 0 0 0 1 1 1 1 1 1 0 1 0 0 1 1 0 0]"
