,text,label
519,"büründürerek yaşamaya, iyiden iyiye, yatkınlaşmışlar. Benim bünyem kaldırmıyor bunu. Denedim, ciğerlerime [PET_BOUNDARY]ince hastalıklar[PET_BOUNDARY] yerleşiyor gibi hissettim. Sanki su topladılar... Sahte, eksik, sekteye tabii duygular benim narin gövdem için",1
872,"seviyelere inebilir. Alkol, sigara ve uyuşturucu kullanımının bırakılması, kilo fazlalığı var ise ideal kiloya [PET_BOUNDARY]inme[PET_BOUNDARY], ilaç kullanımının sınırlandırılması GGT düzeylerinde anlamlı bir düzelmeye yardımcı olur. Bunların dışında",0
863,"bilhassa ileri yaşın, erkek olmanın, Afrika kökenli olmanın, sosyoekonomik seviyenin düşük olmasının, ailede [PET_BOUNDARY]inme[PET_BOUNDARY] öyküsü olmasının, yüksek seyreden kan basıncının, diyabetin, dislipidemilerin ve kalp hastalıklarının, sigara ve",1
275,"262293	Büyücü hekimlerin, albinoların vücut parçalarıyla yapılan iksirlerin AIDS başta olmak üzere birçok hastalığa iyi geldiği ve insan ömrünü uzattığı yönünde yaydığı yanlış düşünce nedeniyle ülkede her yıl çok sayıda albino cinayete [PET_BOUNDARY]kurban gidiyor[PET_BOUNDARY].",1
446,"işliyoruz kaba-kacağa Çayı, kardan demliyoruz. Anam sır gibi saklar siyatiğini, Yel der, Baharın geçer Bacım, [PET_BOUNDARY]iki canlı[PET_BOUNDARY] ağır, Güzel kızdır, bilirsin, İlki bu,bir yandan saklı utanır Ve bir yandan korkar Ölürüm deyi. Bir can daha",1
520,"kendisine katılır. Hayatlarında farkına varamadıkları koca bir boşluk dolmuştur. İyiden iyiye yayılmış olan [PET_BOUNDARY]ince hastalıkları[PET_BOUNDARY] artık şifa bulmaya başlamıştır. Artık sadece aile içindeki değil, aile dışında, toplumda da ince hastalığa",0
695,"yemeye, haram kazanmaya, sihir yapmaya yahut dünyalığını yitirerek üzülüp kederlenmesine delalet eder. Rüyada [PET_BOUNDARY]üç harfli[PET_BOUNDARY] hissetmek, dünya işi ve gururu için hilekâr bir kimse ile tabir edilmekle birlikte dua etmek anlamına gelir. Görülen 3",1
991,"ekran açılacak ve sitemizde bayilerimiz alanında yer verilecektir. Hanri Benazus ""Atatürk'ün Leblebilerini [PET_BOUNDARY]Aşıran[PET_BOUNDARY] Çocuk"" olarak tanınan Hanri Benazus, 27-28-29 Kasım tarihlerinde İSTEK Bilge Kağan Okullarındaydı. Benazus, 3 gün",1
830,geldi. Edinilen bilgiye göre arkadaşlarıyla beraber tiyatrodaki konsere gelen Mehmet T. (19) isimli genç tuvalet [PET_BOUNDARY]ihtiyacını gidermek[PET_BOUNDARY] için ormanlık... KANSERE KARŞI PAZI Bu bitki en bilindik iki antioksidan için kaynaktır: Syringic asit ve kaempferol,1
717,": İlki karakterler. Genellikle Avrupa halkının korktuğu bizim de yerel ve ulusal olarak tırstığımız '[PET_BOUNDARY]üç harfli[PET_BOUNDARY]' hikayeleri ile benzerlik taşımaktadır. Bu tür, Avrupalıların zombi ve korku türüne olan ilgileri ve bu türün hazır",1
211,"Van'da şehit olan uzman çavuş Ferdi Akman'ın  [PET_BOUNDARY]naaşı[PET_BOUNDARY], Hazreti Ömer Camisinde kılınan cenaze namazının ardından, askeri ambulansla doğum yeri olan Alaköy'e getirildi. Duaların ardından Akman'ın cenazesi köy mezarlığında toprağa verildi. Bu sıra tabuta sarılmak isteyen şehidin eşi ve yakınları sinir krizi geçirdi. Cenazede zor anlar yaşayan Ferdi Akman'ın babası Yaşar Akman'ı  ise 6. Hudut Alay Komutanı Albay Memduh Hakbilen teselli etti.",1
577,. Murat) emriyle yıkılmıştır. Yeni bir gözlemevi ancak 300 yıl sonra kurulmuş ancak bu sefer de 31 Mart ayaklanmasına [PET_BOUNDARY]kurban gitmiştir[PET_BOUNDARY]. Kepler'in hocası Tycho Brahe ile aynı zamanda yaşamış ve yaklaşık aynı gözlemleri yapmıştır. Rasathane yıkıldığı,0
50,"Atlas Okyanusu'nda 1912 yılında batan Titanic gemisinin hayattaki son kazazedesi Millvina Dean 97 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Titanic International Society'den yapılan açıklamada, kaza sırasında 2 aylık olan Dean'ın İngiltere'nin Hampshire kentindeki bakım evinde öldüğü bildirildi. Titanic, 14 Nisan 1912 tarihinde buz dağına çarpmasının ardından kısa süre içinde batmıştı. Dean, annesi ve erkek kardeşiyle birlikte kurtulanlar arasında yer alıyordu.",1
506,". Babası Milli Savunma Bakanlığında çalışmış olan Saadettin Bey, annesinin adı ise Asiye'dir. Babası 1920 yılında [PET_BOUNDARY]ince hastalığa[PET_BOUNDARY] yakalanıp ölünce teyzesi Sabriye Hanım daha uç aylık bir bebek iken, yetim kalan Sabahattin Kudret'i ve annesini de",1
702,supported terrorist govts of Pak & CCP.of.china. Sadece dip not düşmek istedim: şamanın çağırdığı ruh değil [PET_BOUNDARY]üç harfli[PET_BOUNDARY]. Güzel ve bilgilendirici videoların devamını bekliyoruz. vala o denli bir sunum yapmışsınki helal olsun kaç taneyi,1
615,"yukarıdaki rivayette görüldüğü üzere, Resûlullah, ""bu övgünün sebebi nedir? "" diye Kubalılara sormuştur. Onlar da, [PET_BOUNDARY]abdest bozunca[PET_BOUNDARY] önce taşla temizlenip arkadan su ile tahâretlendiklerini söylerler. Bilindiği gibi, Muhammed Hamidullah, Paris'",1
694,"biçilemez şekilde mutlu edecek! Dilerseniz tek, dilerseniz iki harfli kolye ve daha da özgün bir tasarım arıyorsanız [PET_BOUNDARY]üç harfli[PET_BOUNDARY] kolye modelleri Mon Reve koleksiyonunda sizleri bekliyor. Hediye alacağınız kişinin de zevklerine göre",0
351,", kadrolu ve sezonluk olmak üzere bin 200 çalışanı ile kapsamlı ve yapılandırılmış bir ağ olarak faaliyet gösteriyor. [PET_BOUNDARY]Fındık kırma[PET_BOUNDARY], seçme ve işleme açısından üretim kapasitesi oldukça yüksek ve önümüzdeki yıllarda şirketin büyümesini",0
732,". Her bölümde önce isimler, ardından fiiller sıralanmıştır. Fiillerin sıralanmasında da yine iki harfli, [PET_BOUNDARY]üç harfli[PET_BOUNDARY]... oluşlarına dikkat edilmiş, fiilin belirli geçmiş zaman (fi'l-i mâzî) tekil üçüncü şahsı gösteren çekimli hali",0
161,"Emniyetten yapılan açıklamada, 5 kişinin yaralandığı olayın iki aile arasında meydana geldiği ve 6 kişi hakkında adli işlem yapıldığını belirtilerek, ""Aydınlı Mahallesi’nde 2014 yılı içerisinde bugüne kadar, basına yansıyan konu dahil sadece 5 bıçaklama yaralama olayı meydana gelmiş ve 10 adet uyuşturucu [PET_BOUNDARY]madde[PET_BOUNDARY] suçundan 16 kişiye işlem yapılmıştır"" denildi.",1
725,enerji bilimin kuantum fiziği sınırında hiçbir zaman bilimsel hale getirilemeyecek bir konu olabilecektir. Zira [PET_BOUNDARY]üç harfli[PET_BOUNDARY] vs varlıklar eğer varsa bunlar dalga+parçacık düzleminde dalga yapısında olabileceği için ispat edilnmeleri,1
988,", ""çolakların dışında herkesin kendisini parmağıyla gösterdiğini, işaret ettiğini"" söylüyor. Üçüncü bentte elma [PET_BOUNDARY]aşıran[PET_BOUNDARY] zavallı, gariban bir çocuğun peşine düşen bir köylü (""un cul-terreux"", fam. ve péj. anlamda kullanılmıştır) çıkar",1
592,"çıkarmanın abdesti bozduğunu söylemişlerdir. [105] Ama bazıları, bir hades yapmadıkça, ayakkabıyı çıkarmakla [PET_BOUNDARY]abdestin bozulmadığını[PET_BOUNDARY] ve ayağını yıkamasının gerekli olmadığını söylemişlerdir. Bazıları, ayakkabıyı çıkarmakla abdestin",0
940,"Dhalsim Hacımahmutoğlu kendisi için eline koluna hakim olamıyor diyenlere ateş püskürdü. -Benim hakkımda [PET_BOUNDARY]eli uzun[PET_BOUNDARY], eline koluna hakim olamıyor çok yavşayan bir adam diyorlar hanımla aram bozuldu. böyle diyenleri bir yakalasam",0
191,"TBF'den yapılan açıklamaya göre 25. haftadaki Muratbey Uşak Sportif - Beşiktaş İntegral Forex mücadelesinde, ev sahibi takıma taraftarının uygunsuz tezahüratları, konuk ekibe de taraftarının sahaya yabancı [PET_BOUNDARY]madde[PET_BOUNDARY]ler atması nedeniyle para cezası verildi. Aynı haftadaki Banvit - Fenerbahçe Ülker karşılaşmasında da sarı - lacivertli ekip, seyircisinin müsabaka sırasında kullandığı patlayıcı madde nedeniyle cezalandırıldı.",0
645,dönsen Uzak kalma gel Rabbinden gel gel ne olursan ol yine gel **** Hayat bir gün son demeden ecel boynunu bükmeden [PET_BOUNDARY]Yakasız gömlek[PET_BOUNDARY] giymeden gel gel ne olursan ol yine gel Yüz bin kere tövbe etsen yine de sözünden dönsen Uzak kalma gel Rabbinden gel gel,1
443,"ve süt verme dönemi, bazen kilo alma açısından bir karabasana dönüşebilir. İlk hamile kalındığında çevreden, ""sen [PET_BOUNDARY]iki canlısın[PET_BOUNDARY] iki kişilik ye"" gibi telkinler, doğumdan sonra süt artırma kaygısına dönüşür ve süt artsın diye lohusa şerbetleri ve",1
614,"ne çabuk unutuyorlar, birbirlerine saygılı olmak da kusuru-küsuru bırakıp yunmamış YUNAN bizlere neden hâlâ [PET_BOUNDARY]abdest bozduruyor[PET_BOUNDARY], yoksa bir de bizden KESE mi yemek istiyor...?! Hiçbir ülkenin halkı, diğer ülkenin halkına ne tamamen dost, ne",0
736,Kamus sahibinin (Firuzâbâdî'nin) görüşünün yanlış olduğunu belirtmişler. Çünkü tesbih fiilinin sülâsîsi ([PET_BOUNDARY]üç harflisi[PET_BOUNDARY]) kullanılmıyor. Ve onun içindir ki buna masdar yerine konmuş isim denilmiştir. Ancak şöyle bir sorunun sorulması,0
149,"Ellerinde ci nayet sonucu hayatını kaybeden kadınların fotoğraflarını taşıyan kadınlar, dün akşam saatlerinde Taksim Tünel'de toplanarak Galatasaray Meydanı'na yürüdü. Düdük çalarak çeşitli sloganlar atan platform üyelerinin eylemine, hayatını kaybeden kadınların aileleri ile CHP Genel Başkan Yardımcısı Sezgin Tanrıkulu ve CHP İstanbul Milletvekili Melda Onur da destek verdi. Yakınları cinayete [PET_BOUNDARY]kurban giden[PET_BOUNDARY] ailelerin Galatasaray Meydanı'nda yaptığı konuşmaların ardından, grup üyeleri dağıldı.",1
224,"Derbide her iki takımı da mağlup etmelerine değinen Ekşioğlu, ""Birincisi, 2 güzide rakibimize de 15 gün içinde bizi yarışta muhtemelen [PET_BOUNDARY]saf[PET_BOUNDARY] dışı bırakacak fırsat geldi ama kaderleri aynı oldu"" dedi. Deneyimli idareci ayrıca, ""Şimdi ikisi de ağız birliğine girip vıdı vıdı yapıyor. ‘Kural hatası varmış’ Kural belli, burası Kadıköy buradan çıkış yok"" sözlerini kullandı",0
106,"İZMİR Milliyet Başkan Songül Parlayan, ""Bir Çocuk Sevindir Projesi’nin ilk aşaması Bir Çocuk Giydir’le [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] 100 öğrenciye giysi yardımında bulunduk. İkinci aşamada Bir Çocuk İyileştir’le sağlık yardımı yapacağız. Sonraki projemiz ise Bir Çocuk Okut... Geleceğe yön verecek öğrencilere gönüllü hizmet etmekten mutluluk duyuyoruz"" dedi. Etiketler:",1
306,457154        Hastanın [PET_BOUNDARY]madde[PET_BOUNDARY] kullanımına geri dönmesini engellemeyi ve kişiyi maddeden uzak tutmayı amaçlayan tedavilerdir.,1
773,"jandarma ekipleri tarafından düzenlenen... Ankara'da yaşayan bir şahıs, beslemek için sahiplendiği kedinin evine [PET_BOUNDARY]tuvaletini yapmasına[PET_BOUNDARY] sinirlendi. Şahsın kediyi balkonda dövdüğü anlar, etraftaki vatandaşlar tarafından kaydedildi. Görüntülerin",1
974,"Allah'ın yolunda harcayacaksın onları"", diyor. Ama bunların gözü doymuyor Firavun'lar, Nemrut'lar gibi. Kamu malı [PET_BOUNDARY]aşırdıkça[PET_BOUNDARY] iştahları artıyor. Neyse yoldaşlar... İşte yoldaşlar, bu Demirtaş'lar, bu HDP'ler, bu Kemal Kılıçdaroğlu, bu CHP",1
563,"birinden diğerini desteklerim. Isıtılmış bir koloniye basar, geçerler... Bu arada kontrollü olmakta fayda var... [PET_BOUNDARY]İyi saatte olsunlar[PET_BOUNDARY] uğramadığında tadı tuzu kalmıyor işin. Elbette, herkesin ve her kurumun eksikleri, yerine getiremedikleri vardır.",0
784,"yapıyorum burayı. Burası bize yeter. Artık savaş bitene kadar idare edeceğiz. Eskiden samanlıktı, şimdi banyosunu, [PET_BOUNDARY]tuvaletini yaptık[PET_BOUNDARY]. Çocuklarımla içine yerleşeceğim. "" Süleyman evini onarmak için çevreden bulduğu toprak ve taşları kullanıyor. Evi",0
862,sektörü ilgilendiren diğer yaptırımlarda olduğu gibi sistemik riske de yaklaşımı 'bekle ve gör' veya daha tepeden [PET_BOUNDARY]inme[PET_BOUNDARY] bir sermaye düzenlemesinden ziyade bütün paydaşları çözüme dahil eden bir yapıda olacaktır ve düzenlemeye ilişkin,0
54,"Tam adı Abraham Charles Abe Vigoda olan Brooklyn doğumlu ünlü aktör, 94 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Vigoda, Francis Ford Coppola'nın başyapıtı 'Baba' filmindeki Sal Tessio karakterine can vermişti. ABD'li aktör 1970'lere damga vuran Barney Miller dizisinde başrolde rol almıştı. Etiketler: ABD , Ford",1
658,"sendikal haklara bir saygı gösterse, siz bizi o zaman görürsünüz; neler neler yaparız. "" Böyle yanıt verenler, ya çok [PET_BOUNDARY]saf[PET_BOUNDARY] ve bilgisizdir; ya da sizi çok saf ve bilgisiz zannetmektedir. TÜRKİYE'DE SENDİKAL HAKLAR ÇOK GENİŞTİR Türkiye'de",1
208,"Diyarbakır'ın Sur ilçesindeki operasyonda şehit olan Jandarma Uzman Çavuş Yaşar Yeniören'in, Türk bayrağına sarılı [PET_BOUNDARY]naaşı[PET_BOUNDARY], Diyarbakır Asker Hastanesi bahçesindeki katafalka konuldu, öz geçmişi okundu ve dua edildi. Bu sırada fenalaşan şehidin eşi Duygu ve annesi Nuray Yeniören'e sağlık ekipleri müdahale etti. Törenin ardından Yeniören'in cenazesi, toprağa verilmek üzere İstanbul'a uğurlandı.",1
350,"heba eden insanların sırf MHP'de siyaset yaptıkları için ahlâksızca eleştirilmesine sebebiyet verirken, ömrü [PET_BOUNDARY]fındık kırmakla[PET_BOUNDARY] geçmiş nice ahlâksızın büyük dava adamı muamelesi görmesine vesile olmaktadır. Sadece bunun vebali bile, bu",1
664,"programına bağlandı hanımefendi ve acı gerçekle yüzyüze geldim maalesef hanımefendi şaka yapmıyormuş hakikaten [PET_BOUNDARY]safmış[PET_BOUNDARY] :) Allahım yarabbim bu zeka ile bakkaldan 2 ekmeği nasıl alıyor insanlar hayretler içerisindeyim,bırak bakkaldan",1
812,"ile çalışan ekipmanlar için, 1,6 cm - 2,2 cm çapında, filtre hortumu Yavru ve küçük ırk köpekler için, ev içerisinde [PET_BOUNDARY]tuvalet ihtiyacını karşılayabilecekleri[PET_BOUNDARY], 47 x 34 x 6 cm ebatlarında, çim tabakalı köpek tuvaleti Köpek tasma takımı, 120 cm uzunluğunda gezdirme tasması ve",1
124,benim için o iki  karakter beslenmeye muhtaç [PET_BOUNDARY]iki canlı[PET_BOUNDARY].,0
46,"İstanbul Acıbadem İnternational Hastanesi'nde bir süredir tedavi gören Ali Osman Ulusoy, bugün sabah saatlerinde [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Grip olduğu gerekçesiyle 3 hafta önce Trabzon'da hastaneye getirilen Ulusoy, tedavi için İstanbul'a götürülmüştü. Trabzon'un önde gelen iş adamlarından Ulusoy, yapılan tüm tedavilere rağmen hastalığa direnemedi. Ulusoy, yarın ikindi namazına müteakip kılınacak cenaze namazının ardından Trabzon'un Of ilçesinde aile kabristanlığına defnedilecek.",1
499,". Geniş arazi üzerinde, dik yamaçlardan denize bakan, çam ağaçlarının çevrelediği sanatoryumun temiz havası [PET_BOUNDARY]ince hastalığın[PET_BOUNDARY] ölümcül olduğu dönemlerde onlarca hasta için en iyi tedaviydi. Heybeliada Sanatoryumu, Cumhuriyet'in 1923 yılında",1
103,"BATMAN (AA)  -  Gerçüş Kaymakamlığı Sosyal Yardımlaşma ve Dayanışma Vakfı (SYDV) tarafından [PET_BOUNDARY]ihtiyaç sahibi[PET_BOUNDARY] ailelere kömür yardımında bulunuldu. İlçede bulunan ihtiyaç sahibi ailelerin kış aylarında mağduriyetinin giderilmesi için başlatılan çalışma kapsamında kömür dağıtımına başlandı. Çalışma kapsamında 2 bin aileye kömür yardımı yapılacağı belirtildi. Etiketler: Batman , Batman Haberleri « önceki haber sonraki haber »",1
497,"bir kreş olsun, çocuklar kreşe, kadınlar işe gitsin. O diyor ki her mahallede bir kıraathane olsun ama emin olun [PET_BOUNDARY]ince hastalık[PET_BOUNDARY] kokusu menüyü bile değiştirdi. Çayla kek vardı, sonra kekin yanına çorba ilave etti, sonra Eskişehir'e gitti Tatar",1
639,"kalırsa orucu bozmaz. Fitil içeri girdikten sonra, dışarı çıkarsa abdesti bozar. Fitil içeri girip çıkmazsa, [PET_BOUNDARY]abdesti bozmaz[PET_BOUNDARY]. Çubukla konan farklıdır; çünkü içeri girince, çubuğa az da olsa içeriden bir yaşlık bulaşır. Yaşlık, çubukla dışarı",0
29,"""Ecel dediğin zaman bir adam ölür, [PET_BOUNDARY]dört kollu[PET_BOUNDARY]ya  biner gider…?""",1
238,"BDP Eş Genel Başkanı Selahattin Demirtaş, twitter de yazdığı mesajda, dün Federal Kürdistan Bölgesi'nin Süleymaniye kentinde YNK yetkilileri ile görüştüğünü söyledi. Bugün İstanbul'a döndüğünü ifade eden Demirtaş, ""Dün Süleymaniye'de YNK yetkilileri ile görüştük. Bugün döndük. Ama İstanbul'da valizim gizli bir şekilde aranmış olarak bana teslim edildi. Valizimde her ne aramışlarsa bilmiyorum ama 'barış' valizden çıkmaz. Bunu bilmeyecek kadar [PET_BOUNDARY]saf[PET_BOUNDARY] olmalılar"" dedi.",1
68,"DENİZLİ (AA)  -  Eski milli futbolcu Rıdvan Dilmen'in annesi Makbule Dilmen, Denizli'de tedavi gördüğü hastanede hayatını kaybetti. Denizli'de Özel Odak Tıp Merkezinde 17 Aralık'tan beri solunum yetmezliği nedeniyle tedavi gören Makbule Dilmen, 80 yaşında [PET_BOUNDARY]hayata gözlerini yumdu[PET_BOUNDARY]. Makbule Dilmen'in cenazesinin, yarın Aydın'ın Nazilli ilçesinde toprağa verilmesi bekleniyor. Etiketler: Rıdvan Dilmen , Denizli , Nazilli , Aydın , Denizli Haberleri « önceki haber sonraki haber »",1
517,"Yönetmen: Sergio Leone Hikâyedir; Kanuni Sultan Süleyman'ın boğdurtarak öldürttüğü Şehzadesi Mustafa'dan sonra [PET_BOUNDARY]ince hastalıktan[PET_BOUNDARY] Şehzade Mehmed'in de ölmesiyle, tahta varis kalan iki şehzade Selim ve Beyazıd'ın taht kavgasında arada kalan",1
1001,"Türkiye İş Bankası'nın, müşterilerinin yaşadıkları mekanı güzelleştirmek ve evleriyle ilgili her türlü eşya ve araç - gereç gereksinimleri için ihtiyaç duyacakları yüksek tutarlı ve uzun vadeli finansmanı ' 'Faturalı Alışveriş Kredisi "" kampanyası ile karşıladığı ifade edilen açıklamada, kampanyanın 2009 yılı sonuna kadar devam edeceği kaydedildi.İş Bankası'nın bu kampanya ile geniş kitlelere ulaşarak farklı [PET_BOUNDARY]ihtiyaçları karşılamayı[PET_BOUNDARY] hedeflediği vurgulandı.",0
300,"758831        Rehber Öğretmen Elif Bilgin Savcı, Denetimli Serbestlik Yasası'ndan bahsederken geçmiş yıllarda bireyin [PET_BOUNDARY]madde[PET_BOUNDARY] kullanması suç değildi dedi.",1
547,"kişiler, sahip oldukları yargı ya da yürütme gücüne dayanarak birisine 100 milyon dolar kazandırıyorsa, bu işlere [PET_BOUNDARY]iyi saatte olsunlar[PET_BOUNDARY] karışmış demektir. Onun için şimdi bulundukları makamların arkasına saklanmaktan vazgeçerek, bazı şeyleri hangi",1
536,". Şangır şungur, bir şey devrilir ya, öyle söyledi Nazmi. Hamit'in elindeki fener, Nazmi'nin elindeki balyoz yerde. [PET_BOUNDARY]İyi saatte olsunlar geldi[PET_BOUNDARY], diye tir tir titriyorlarken, dışardan bir ses daha duymuşlar. – Ne sesi abi? – Felak-Nas okuyormuş biri. Benim",1
801,". Tarifinizde limon kabuğu varsa aynı tarifi bir de lime ile deneyin, bizce daha memnun kalacaksınız. Eti sıkı ama [PET_BOUNDARY]eli sıkı[PET_BOUNDARY] değil. Kendisi çekirdeksiz bir meyve ve limona göre bir çıt daha az sulu taklidi yapıyor. Kanmayın! Sadece eti limona göre",0
745,sanan bazı şovmenlerin ise telepati dedikleri aslında telepati uygulaması değildir. Havas-ezoterizim-kabala ve [PET_BOUNDARY]üç harfliler[PET_BOUNDARY] ile yapılan sihirler metafizik ve parapsikolojiyle alakası yoktur. Telekinezi tarihsel olgular içerisinde Dinsel,1
38,"""Yay uzun uzun çekilirken kıvranarak, ani bir nağmei ricatla birden doğrularak , kollarını göğsünde titreterek, parmaklarıyla [PET_BOUNDARY]fındık kırarak[PET_BOUNDARY] dönüyor, redingotunun etekleriyle  kabaran göbeği muntazam daireler çiziyor, bazen pek sevgili bir arkadaşının önüne  giderek göğsüne yatıyor, alnından öptürüyordu.""",1
226,"İsrail Başbakanı Binyamin Netanyahu'nun yarınki Moskova ziyareti öncesi yaptığı açıklamada Landau, Rusya'nın Suriye Devlet Başkanı Beşşar Esad' e bağlı güçleri silahlandırarak Ortadoğu'nun istikrarsızlaşmasına neden olduğunu söyledi. Landau, ""Kim terör organizasyonlarına silah sağlarsa, terörden yana [PET_BOUNDARY]saf[PET_BOUNDARY] alır"" ifadesini kullandı.",0
432,"etmek İki ayağı topuklara dek bir kere yıkamak. Abdestin bozulmasını gerektiren haller şunlardır: Yemek-içmek, [PET_BOUNDARY]hacet görmek[PET_BOUNDARY] , yellenmek, ağız dolusu kusmak, vücudun bir yerinden kan veya irin boşalması, tükürüğün en az yarısının kan olması,",1
643,"ve felsefi anlamda düşündürücüdür. O, 'Azrail pençesi' olarak ifade ettiği ölümü, 'ecel ökçesi' olarak görür, ' [PET_BOUNDARY]yakasız gömlek[PET_BOUNDARY]' giydirilerek 'ağaçtan at'a bindirilen insanın fâni dünya yolculuğu, bir toprak yığınının başına dikilen 'hece",1
153,"Devlet Başkanlığı makamından yapılan yazılı açıklamada, eski Bakan Posa'nın Pencap Valisi olarak atandığı bildirildi. Koruması tarafından öldürülen Teysir, 2007'de suikasta [PET_BOUNDARY]kurban giden[PET_BOUNDARY] eski Başbakan Benazir Butto'nun  lideri olduğu Pakistan Halk Partisi'nin üst düzey yetkililerindendi. Başbakan Gilani, Teysir'in silahlı saldırıda öldürülmesinin ardından ülkede üç günlük yas ilan etmişti.",1
377,"dikkat çekmektedir. Buradaki amaç, dışa taşkın giriş bölümü ve apsisin dışa taşıntısıyla denge sağlayarak, [PET_BOUNDARY]dört kollu[PET_BOUNDARY] bir haç formu oluşturmak olmalıdır. Söz konusu tali girişlerin örtülerinin kubbe olduğu ve birer mazgal pencere ile",0
313,79439	Aynı vazoda yaşayan [PET_BOUNDARY]iki canlının[PET_BOUNDARY] yaşamına dikkat çekildi.,0
233,"PETKİM'in KAP'ta yayımlanan açıklamasında, [PET_BOUNDARY]Saf[PET_BOUNDARY] Tereftalik Asit (PTA) fabrikası kapasite artış yatırımıyla ilgili imzalanan sözleşme kapsamında temel ve detay mühendislik ve ekipman / malzeme tedariğiyle ilgili APEXTECH ile toplam 14 milyon 350 bin dolarlık sözleşme imzalandığı duyuruldu. Kapasite artışı yatırımının 2 yılda tamamlanmasının planlandığı, yatırım sonrası PTA fabrikasının yıllık üretim kapasitesinin yüzde 50 artışla yıllık 70 bin tondan 105 bin tona çıkacağı kaydedildi.",0
