,text,label
446,"UEFA Avrupa Ligi son 32 turunda Lazio ile karşılaşacak olan Galatasaray'da yönetim, Ankara'da yaşanan terör saldırısı nedeniyle sahaya siyah bant ile çıkmak için UEFA'ya başvuruda bulumuştu. UEFA, sarı - kırmızılı kulüpten gelen bu başvuruya olumlu yanıt verdi. Ayrıca maçın başlama düdüğünden önce terör saldırısında hayatını [PET_BOUNDARY]kaybedenler[PET_BOUNDARY] için bir dakikalık saygı duruşu yapılacak.",0
1045,"geldi. Prof. Veziroğlu, Termodinamik dergisine yaptığı açıklamada, Eskiden İstanbulda hava gazı vardı, kömürden [PET_BOUNDARY]gaz çıkardı[PET_BOUNDARY], hava gazı. Hava gazının yarısı hidrojendir, diğer yarısı yanıcı karbonmonoksit. Karışım, boru hatlarından şehre",0
686,"vardır. Bu hikayelere göre, ""yılan, el ve ayakları kesilerek cezalandırılmış, Hz. Havva ise, ağacı kanattığı için [PET_BOUNDARY]aybaşı[PET_BOUNDARY] hali ve gebelik zorluğu ile doğum sancısına ve bundan ötürü çığlık atma cezasına çarptırılmıştır. Ayrıca Hz. Havva'",1
750,". Güç tasarrufu modunu etkinleştirmek için lütfen Erişilebilirlik hizmetlerine izin verin. Hizmet, yalnızca [PET_BOUNDARY]engelli[PET_BOUNDARY] kullanıcıları uygulamaları açmak için hatırlatmak ve pil kullanımını azaltmak için kullanılır. AppLock'un, özel verilerinize",1
723,"kimi zaman adet sancısına benzer sancılar ya da lekelenme, damlama tarzı kanamalar görülebilir. Daha sonra vücut, [PET_BOUNDARY]hamileliği sonlandırarak[PET_BOUNDARY] dışarı atar. Bu durumda, normal adet kanamasından daha fazla kanama yaşanır. Riskli hamileliklerde ise, kimi zaman",0
1111,"ve kalitesinin artmasında önemli bir yer teşkil etmektedir. Gece gündüz bizlerin ve hastaların yanında olan, [PET_BOUNDARY]canımızı teslim ettiğimiz[PET_BOUNDARY] şoförlerimizin bu özel gününü bir kez daha en içten dileklerimle kutlar, kendilerine teşekkür ederim ""dedi. Yazar",0
973,"biliyorum, elbette onlara hak veriyorum ve kusursuzluğun ön planda olmasını bende seviyorum. Gerçek fotoğraflı [PET_BOUNDARY]hayat kadını[PET_BOUNDARY] ilanımda tüm detaylarımdan bahsetmek istedim ve elimden geldiğinde size kendimi tanıttım. Fakat birebir",1
72,"Atilla Taş takipçileri ile, ""Sizle bir mutluluğumu paylaşmak istiyorum millet! Kızım bebek [PET_BOUNDARY]bekliyor[PET_BOUNDARY], yani ben dede olucam galiba:))"" mesajını ve kızıyla birlikte bir fotoğrafını paylaştı. 39 yaşındaki Atilla Taş'ın kızı Sezen Taş 24 yaşında.",1
672,"krema koyuyoruz ve balı gezdiriyoruz. En üste de fındık fıstığı serpiyoruz. 0 Yorum Verin emekliye parasını [PET_BOUNDARY]Aybaşı[PET_BOUNDARY], bayram ve yılbaşı tatiline rastlıyor. Başbakan işçilere avans sözü verdi. Şimdi bir müjde de emekli, dul ve yetimler",0
1230,"düşünülüyor. The Atlantic dergisinde Kaveh Waddell, ""Amerika'da en çok gözetim sisteminde tutulanlar [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] toplumlar"" yazmıştı. Merkezileşen sosyal hizmetlerden faydalananların daha çok dar gelirli kesimler olduğu göz",1
887,"Türk Ceza Kanunu adlı 2 ciltlik eseri bulunmaktadır. B6 : Yanıcı reaktif malzeme su ile temasında yanıcı [PET_BOUNDARY]gaz çıkarır[PET_BOUNDARY]: hidrojen %1,0 içerik açıklama listesine göre açıklama Yorumlar: Alüminyum (metal) için farklı bir sınıflandırma",0
932,"düşünür giydiklerimi kirletmemeye özen gösterirdim. İşte annemin bu titizliği hiç göremediğim (doğduğumda [PET_BOUNDARY]hakka yürümüştü[PET_BOUNDARY]) Rahmetli Babannem'den almış olduğunu, babaannemin Arnavutluk'tan göçerken Anavatan'a gelişlerindeki göç",1
1182,"eleştirmen, göstergebilim uzmanı ve düşünür Umberto Eco, 19 Şubat 2016 Cumartesi günü saat 22.30 sularında 84 yıllık [PET_BOUNDARY]hayatına veda etti[PET_BOUNDARY]. Eco'nun son anlarında Milano'daki evinde bulunduğu belirtilirken ölüm nedeni açıklanmadı. Eco'nun hayatını",1
632,"619522        Matematik öğretmeniz Kasım ÜZÜMCÜ, iş hayatına ticari alanda devam edeceği için [PET_BOUNDARY]aramızdan ayrıldı[PET_BOUNDARY].",0
111,"Rahatsızlığı nedeniyle dün hastaneye yatırılan Mert Nobre'nin oğlu Nicolas'ın başında bir hemşirenin sürekli [PET_BOUNDARY]beklediği[PET_BOUNDARY] kaydedildi. Beşiktaş Kulübü'nden yapılan açıklamada, 1 Mart Pazartesi gününe kadarki sürecin önemli olduğu, bu sürede tedaviye devam edileceği bildirildi.",0
184,"Ukrayna makamları, kalkan balığının Türk balıkçılar tarafından büyük rağbet gördüğünü, bu nedenle, kalkan balığının yumurtlama dönemi olan Mart -  Haziran aylarında, çok sayıda Türk balıkçı teknesinin, Karadeniz'in kuzey sahillerine, özellikle Ukrayna'nın münharı [PET_BOUNDARY]ekonomik[PET_BOUNDARY] bölgesine akın ettiğini bildiriyor. Haberin devamı, Avrasya Haber Portalı'nda",0
812,". Şimdi bir lokalimiz var, orada toplanıyoruz. Atatürk'ün ölüm yıl dönümü, kadın haklarının kabulü gibi [PET_BOUNDARY]muayyen günlerde[PET_BOUNDARY] bir araya geliyoruz"" diyor. Eyüp 1. Noteri On beş sene serbest avukatlık yaptıktan sonra mesleki kariyerine noter",0
2,"İSTANBUL DHA Anadolu 40. Asliye Ceza Mahkemesi’nde görülen davanın 2. duruşmada tutuksuz sanık Abdullah Çakıroğlu ve mağdur Ayşegül Terzi’yi avukatları temsil etti. Sanığın tutuklanma talebini reddeden mahkeme Çakıroğlu’nun [PET_BOUNDARY]akıl hastası[PET_BOUNDARY] olup olmadığının tespit edilmesi için 3 haftayı geçmemek üzere gözlem altına alınmasına karar verdi. Duruşma 18 Ocak 2017’ye ertelendi. Etiketler: Anadolu , çekmeköy",0
390,"Alınan bilgiye göre, Yanıklı köyü mevkisinde terör örgütü PKK mensuplarınca yola yerleştirilen el yapımı patlayıcı, iki askeri aracın geçişi sırasında infilak ettirildi. Can [PET_BOUNDARY]kaybı[PET_BOUNDARY] ve yaralanmanın meydana gelmediği patlamada, zırhlı araçlarda hasar, karayolunda da çukur oluştu. Ulaşımda da bir süre aksamaya neden olan patlamayla ilgili bölgede geniş çaplı operasyon başlatıldı.",1
768,"mahsus hâller. Hayız, büluğ çağına giren bâkire kızlar ile evli kadınlardan bir hastalık sebebiyle olmaksızın ayın [PET_BOUNDARY]muayyen günlerinde[PET_BOUNDARY] gelen kandır. Nifas ise, doğumdan sonra gelen lohusalık kanına denir. Bu iki hâlde gelen kanın, İslâm dîninde bâzı",1
911,"şiirinden bir dizeyle bitiriyor: ""Biz insanlar bir garip gemide yolcuyuz"". Evet, aslında hepimiz yolcuyuz. Ne var ki [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] bazen Sabahattin Kudret Aksal'da olduğu gibi, ne yazık ki beklenmedik ve erken gerçekleşiveriyor! Yaşamayı sevmek",1
728,"ilaçlar, Gut tedavisinde kullanılan probenesid, Süregelen kalp yetmezliğinin tedavisinde kullanılan digoksin, [PET_BOUNDARY]Hamileliği sonlandırmak[PET_BOUNDARY]  için kullanılan mifepriston, Seçici serotonin geri alım inhibitörleri türünde antidepresanlar (SSRl'ler),",0
658,kalmak yerine karşı çıkmayı istediğim için yazmadım bir süre sadece yorum yapmayı seçtim ve bu adamlar yüzünden [PET_BOUNDARY]aramızdan ayrılan[PET_BOUNDARY] veya bu siteye alakası azalan arkadaşların yavaş yavaş fazlalaşması da canımı sıkmadı değil) Ne diyorduk? Yazarken,0
675,ihtimalim varmi lutfen cevaplarsaniz sevinirim tesekkurler... Slm Bülent bey size bir şey sormak istiyorum bu ay [PET_BOUNDARY]aybaşı[PET_BOUNDARY] 1 hafta önce geldi ve çok az kahverengi. bugün 8 gün oldu normalde 7 günde bitmesi lazımdı bitmedi ve 2 gündür koyu,1
538,"11 yıl boyunca [PET_BOUNDARY]uyutulan[PET_BOUNDARY] Aparicio, 27 Ağustos’ta uyandırıldıktan sonra Federer’i sordu. Federer’in halen dünya 2 numarası olduğunu öğrenince şaşıran 29 yaşındaki taraftar, ""Federer’in emekli olduğunu düşünmüştüm. 34 yaşında hâlâ zirvede. 27 Grand Slam kazandığını duyduğumda şaşırdım"" dedi.",0
1097,". Adamlar, ""Hürriyet Tepesi civarında bazı arkadaşların kadın bulduklarını bildikleri için, orada pusuya [PET_BOUNDARY]yatmışlar[PET_BOUNDARY]"" imiş. Niyetlerinin vurmak değil ""sırf kadın yakalamak"" olduğunu sölyemişler. ""Kadın bulma, kadın yakalama""",0
954,"yolculuğu olduğunu vurgulayarak: Miraç, ilâhî kudreti temaşa eden Hz. Peygamberin (SAS) şahsında, insanlığın [PET_BOUNDARY]Hakka yürüyüşüdür[PET_BOUNDARY]. Miraç, zamanın ve mekânın yegâne sahibi olan Yüce Allahın birliğine, büyüklüğüne ve sonsuzluğuna şahitlik ediştir",0
147,"Ceylan Çapa - Serkan Uçar ikilisi, ilişkilerini ilan etti. Sosyetik güzel Çapa ile [PET_BOUNDARY]birlikte olan[PET_BOUNDARY] Uçar'ın eski eşi Ece Erken ise bu beraberlik için şu yorumu yaptı: ""Geçip giden bir evlilik, ne diyeyim. Beni bu işe karıştırmayın.""",0
630,"589418        Köy köy dolaşarak hikâyeler biriktiren; romanların, denemelerin, şiirlerin sahibi, eserleri birçok dile çevrilmiş Yaşar Kemal, bugün ardında bıraktığı binlerce kelime ile [PET_BOUNDARY]aramızdan ayrıldı[PET_BOUNDARY].",1
1008,", güvenlik görevlisi, PTT çalışanı, fabrika işçisi, inşaat ustası, kameraman, öğretmen, çevirmen, depo çalışanı, [PET_BOUNDARY]seks işçisi[PET_BOUNDARY], berber... Umutsuzluk, yorgunluk, belirsizlik, bundan sonraki hayatın nasıl olacağına dair kaygılar, sorular,",1
914,tahmin edebilmişler. İnsanların aklını en çok kurcalayan gök cisimlerinden birisi olan kızıl gezegen Mars'a [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] tamamlanmak üzere. Tabi asıl görev şimdi başlıyor... Ücretsiz e-posta hizmeti Hotmail 16 yıldır hayatımızda ama,0
955,"im gitti ama milyonlarca Berkin'im var artık"" dedi. 12:40 Cenaze töreni başladı. Berkin'in tabutu getirildi. [PET_BOUNDARY]Hakka yürüme[PET_BOUNDARY] erkanında sessiz olun çağrısı yapan Dede, Berkin'in cenaze namazını kıldırıyor. Canlar ölesi değil diyen dede",1
1092,"evi burada. Buyur etmiş içeri. Karnını doyurmuş, yavan yaşık, Allah ne verdiyse! Ev bir göz yatakları yan yana sermiş. [PET_BOUNDARY]Yatmışlar[PET_BOUNDARY]. Kadın, bu erkek milletine güven olmaz diye her ihtimale karşı kamasını yanına alıp yatmış. Kadının tahmini doğru",0
754,"dramını belgeleriyle ortaya koyuyor. 1400 yıllık İslam tarihi boyunca ""sakızın oruç bozup bozmadığı, kadının [PET_BOUNDARY]muayyen günleri[PET_BOUNDARY], gusül abdesti vs gibi, suya sabuna dokunmayan konuları ağzına pelesenk eden ve hep muktedirin borusunu öttüren",1
335,"Mehmet Görmez, Kocatepe Kültür Merkezi’nde düzenlenen vekalet yoluyla kurban kesim etkinliğinde yaptığı konuşmada bu yıl yurtiçinden 61 bin 436, yurtdışından ise 7 bin 749 kişinin hac yapacağına belirterek kutsal topraklara gidişlerin üçte iki oranında tamamlandığını bildirdi. Adayların 3 bin 844 görevlinin nezaretinde hac yapacaklarını aktaran Görmez, şu ana kadar gidenler arasında kutsal topraklarda 9 Türk hacı adayının [PET_BOUNDARY]hakkın rahmetine kavuştuğunu[PET_BOUNDARY] belirtti.",1
363,Bebek canlı  olduğundan [PET_BOUNDARY]hamileliğini sonlandırmak[PET_BOUNDARY] istemez.,1
432,"AKP Genel Başkan Yardımcısı Numan Kurtulmuş, sını [PET_BOUNDARY]kaybına[PET_BOUNDARY] bağlı hipotansiyon nedeniyle hastanede kontrolden geçti. Durumu Twitter üzerinden takipçileriyle paylaşan Kurtulmuş, ""Sıvı kaybına bağlı hipotansiyon nedeniyle bir kontrol için hastaneye geldim.Gelmişken bir de check - up yaptırmak istedim. Sağlık durumum gayet iyi"" ifadelerini kullandı.",0
246,"Güney Afrika Çevre Bakanı Buyelwa Sonjica, Danimarka'nın başkentinde geçen Cuma günü sona eren konferanstan dönüşünde yaptığı açıklamada, ""ev sahibinin görüşmeleri idare şeklinin"" de başarısız sonuçta etkisi olduğunu söyledi. İklim görüşmeleri, gelişmiş ve [PET_BOUNDARY]gelişmekte olan ülke[PET_BOUNDARY]ler arasındaki derin görüş ayrılıklarının giderilememesi üzerine, başlangıçtaki hedeflerin çok gerisine düşen bağlayıcılığı bulunmayan zayıf bir anlaşmayla sona ermişti.",0
1106,yapılacak bir spor değil. Mutlaka bir antrenör eşliğinde yapmak en doğrusu ve de iyi bir antrenör seçmek gerekiyor. [PET_BOUNDARY]Canınızı teslim ettiğiniz[PET_BOUNDARY] için bu işin eğitimini almış birisi şart. Bunun dışında mutlaka bütün ekipmanlara sahip olmak gerekiyor. Gerçekten,0
701,"anlatmaya devam ediyordu. //Bu kız çok sağlam pabuç değil,okurken bunu biri kandırmış, okulu bırakıp onunla [PET_BOUNDARY]birlikte olmuş[PET_BOUNDARY], meğer adam evliymiş kızı karnında çocukla ortada bırakmış vs.. Bu gün yarın orta malı olarak piyasaya düşer.şimdiye",1
1132,"alanda fayda ve kolaylıklar sunmuştur. Seri olarak üretilen raf sistemleri zaman ve işçilik maliyeti açısından [PET_BOUNDARY]ekonomik[PET_BOUNDARY] hale gelmiştir. Kullanıldığı alanların başında yer alan depolama ,teşhir , mağazacılık sektörleri yer almaktadır.",1
209,"Çin'in Luohe kentinde yaşayan 18 aylık Kang Mengru adlı küçük bebek büyük bir dram yaşıyor. Doğum sürecinde Kang Mengru'nun ikiz kardeşi, karnında büyüdü. Doğumdan sonra bebeğin karnının şiş olduğunu fark eden aile doktora gitti. Hastanede minik bebeğin karnında ölü bir beden olduğu fark edildi. Kang Mengru adlı küçük kızın yaşaması için acilen ameliyat edilmesi gerekiyor. Ancak ailesi [PET_BOUNDARY]ekonomik[PET_BOUNDARY] zorluk yaşadığı için ameliyat gecikiyor.",0
1139,"modeller bulabilirsiniz. Açık hava organizasyonlarında çadırlar vazgeçilmez bir ihtiyaçtır ve bu ihtiyacınızı [PET_BOUNDARY]ekonomik[PET_BOUNDARY] kiralama seçenekleriyle gidermek için doğru tercih olan çadırları, dört mevsim iklimlendirme hizmetleriyle",1
761,"sizin değiştiğinizi söylemez. 83. Bir gün uyandığınızda pis, yaşlı bir adam olduğunuzu fark edeceksiniz. 84. [PET_BOUNDARY]Muayyen günleriniz[PET_BOUNDARY] olmadığı için istediğiniz zaman rahatlıkla denize girebilirsiniz. 85. Ev hayvanınız varsa onun yemek ve",1
1039,"nın Rusya gazı bağımlılığını azaltma çabasında. Onun için de Mısır, hem Delek, hem de Noble Enerji'den, Zohr'dan [PET_BOUNDARY]gaz çıkarmak[PET_BOUNDARY] için destek alıyor. Orta Doğu'da Değişen bir Eğilim için Umut Olur mu? En kalabalık Arap ülkesi olan Mısır ile kadim",0
617,82702        Ayrıca bir sonraki eğitim-öğretim yılında [PET_BOUNDARY]aramızdan ayrılacak[PET_BOUNDARY] olan öğretmenlerimize mesleki hayatlarında başarılar dileriz.,0
608,446609	Hafif iri gerçekçi [PET_BOUNDARY]göğüsleri[PET_BOUNDARY] yumuşak silikon uçlarla bitiriyor.,1
31,"Merkez Hakem Kurulu eski başkanları kulüplerde profesyonel yönetici olmaya devam ediyor. Levent Bıçakcı federasyonunun MHK başkanı Ufuk Özerten'in Gençlerbirliği'nde teknik işlerden sorumlu asbaşkanlığına getirilmesinden sonra, Haluk Ulusoy federasyonunun son döneminde başkanlığını yapan Bülent Yavuz'un da Ankaragücü genel müdürlüğüne atanacağı bildirildi. Yavuz'un [PET_BOUNDARY]aybaşından[PET_BOUNDARY] itibaren yeni görevine başlayacağı ifade edildi.0",0
8,"Belek kampındaki basın toplantısında ""Gelenler olacağı gibi [PET_BOUNDARY]aramızdan ayrılanlar[PET_BOUNDARY] da olacak"" diyen Denizli kafasında 3 - 4 ismin biletini kesti. Sivasspor maçında 18 kişilik kadroya alınmayan Jem Karacan ve Jose Rodriguez kurt hocanın ikinci yarı planlarında yok. Sabri'den memnun olan Denizli, Linnes transferi sonrası sağ bekte 3. alternatif konumuna düşen Tarık ve Koray'ı da yollayacak. (Sabah) Sürpriz gelişme! Salih... Podolski gideceği takımı açıkladı",0
1028,"altın fiyatlarına karşın doların da değer kaybetmesi üzerine kari Japonya'da bir nükleer santralın radyoaktif [PET_BOUNDARY]gaz kaçırdığı[PET_BOUNDARY] açıklandı TOKYO,ANKA Japonya'da bir nükleer enerji santralının çevreye radyoaktif gazlar sızdırdı-gının",0
330,"""İmza, Serdengeçti ... Merhum Dr. İbrahim Sadullah Nutku'yu, güzellikleri aksettiren bir ayna olarak , yine kendisi gibi [PET_BOUNDARY]Hakk'ın rahmetine kavuşmuş[PET_BOUNDARY] O. Y. Serdengeçti'nin bir yazısı  ile takdim etmek istedim.""",1
922,"önce de ütopik değil bilimsel temellere sahip sonsuz bir devrimci inançla atılmıştır. Engels, Avrupa'ya yaptığı [PET_BOUNDARY]son yolculuk[PET_BOUNDARY] sırasında işçilere seslenirken şunları söylüyordu: ""İçinde bulunduğum 50 yıl süresince hareket için herhangi bir",0
485,Tüm Rus kadınlara [PET_BOUNDARY]seks işçisi[PET_BOUNDARY] muamelesi yapmaya kimin ne hakkı  var?,1
1190,"evvel, sırf kadın inadını yerine getirmek için birdenbire küçük ve manasız bir hastalık bahanesiyle genç ve güzel [PET_BOUNDARY]hayatına veda ederek[PET_BOUNDARY] tek başına kendisine bıraktığı geniş ve eski yatakta, bu gece belki otuz beş senenin en sıkıntılı uykularından birini",1
1203,. 4. olan ise de güzeldi ama biz 3 kişi olduğumuzdan o boşta kalmıştı. Gecenin ilerleyen saatlerinde Phuket gece [PET_BOUNDARY]hayatına veda ederek[PET_BOUNDARY] Bayanlar ile otele geçtik. O gece tahmin edemediğim bir gece yaşadım. Bayana değer değmez çığlık basıyordu. Hatta,0
244,"Fatih Mahallesi 825 Sokak'ta zihinsel [PET_BOUNDARY]engelli[PET_BOUNDARY] Mehmet H'nın evinden kötü kokular gelmesi üzerine mahalle sakinleri durumu belediyeye bildirdi. Üç gün önce temizlenen evin yeniden çöple doldurulduğunu tespit eden ekipler, Mehmet H. ile kendisi gibi zihinsel engelli olan annesi Hatice H'nın engellemesiyle karşılaştı. İlçe Emniyet Müdürlüğü ekiplerinin de ikna edemediği anne ve oğlu, biber gazı kullanılarak evden çıkarıldı. Belediyesi ekipleri, evden 7 kamyon dolusu çöp çıkardı.",1
737,"ve bebek için güvenli bir yöntem. Ancak güvenilirliği yüzde 100 değil, yüzde 95'lerde. Ayrıca bu testin sonuçları [PET_BOUNDARY]hamileliği sonlandırma[PET_BOUNDARY] kararı aldığınızda Türkiye'deki yasalar tarafından kabul edilmiyor. Ancak benim doktorumun söylediği yüzde 5'lik",1
365,"""Miferprex  adlı etken maddeyi içeren ve iki aylığa kadar [PET_BOUNDARY]hamilelikleri sonlandıran[PET_BOUNDARY] ilaç,  henüz Türkiye’de yok.""",0
342,Hatta bir çok insanımız böyle bir zevkten bile  nasibini alamıyor; çünkü çoktan [PET_BOUNDARY]hakkın rahmetine kavuşmuş[PET_BOUNDARY] oluyorlar.,1
567,"Manchester ekibini, 2005 yılının mayıs ayında 790 milyon sterline satın alan ABD'li Glazer ailesinin üyesi, 85 yaşında [PET_BOUNDARY]vefat etti[PET_BOUNDARY]. Malcolm Glazer, ""Kırmızı Şeytanlar""ın sahibi olarak 2007, 2008, 2009, 2011 ve 2013 yıllarında olmak üzere 5 kez şampiyonluk sevinci yaşadı. Manchester United, 2008 yılında aynı zamanda UEFA Şampiyonlar Ligi kupasını da müzesine götürmeyi başarmıştı. Amerikan futbolu takımı Tampa Bay Buccaneers'ın da sahibi olan Glazer'ın 6 çocuğu ve 14 torunu bulunuyor.",1
939,"organ yetmezliği, beyin kanaması, Covid-19 salgını nedeniyle hayatlarını kaybetti, kaybetmeye de devam ediyor. [PET_BOUNDARY]Hakka yürüyen[PET_BOUNDARY] insanlarımızın vefat haberleri başta aile yakınları, sevenleri, eş, dost ve tüm insanlar tarafından büyük üzüntü",1
243,"KÜLTÜR SANAT Türkiye’de bir ilki gerçekleştirerek aynı anda [PET_BOUNDARY]engelli[PET_BOUNDARY] engelsiz tüm sinema severleri aynı seansta buluşturabilen SineBU, festivalin 6 kısa filmi GETEM işbirliği ile sesli betimlemeli, ayrıntılı alt yazılı ve işaret dili tercümesi yapılmış haliyle bugün saat 14:00  -  16:30 seanslarında Boğaziçi Üniversitesi SineBu Sinemaları’nda gösterilecek. Etiketler: ABD , Roma , bugün , Paris , sinema , Londra , İstanbul , New York , Boğaziçi Üniversitesi",1
782,"telefon hattımı kırıp camdan attığı için hiçbir şekilde ailemle iletişime geçemedim. ""Beni kaçırdığı ilk günlerde [PET_BOUNDARY]muayyen günlerimdeyim[PET_BOUNDARY]. Hem cinsel bölgeden hem ters ilişki şeklinde günlerce tecavüze uğradım. "" Sonrasında eşinin ablasının yardımıyla o",1
314,"Malzemeler: 4 adet kemiksiz tavuk [PET_BOUNDARY]göğsü[PET_BOUNDARY] 1 bardak mayonez 1 bardak parmesan 1 tatlı kaşığı tuz Yarım tatlı kaşığı karabiber 1 tatlı kaşığı sarımsak tozu Yapılışı: Mayonez, peynir ve baharatları karıştırın. Karışımı tavuk göğüslerine sürün ve tepsiye dizin. 45 dakika 180 - 200 derecelik fırında pişirin. Dilerseniz üzerine barbekü sos döküp servis edebilirsiniz. Afiyet olsun!",0
