,text,label
385,"Ölçme, Seçme ve Yerleştirme Merkezi(ÖSYM), 2012 Öğrenci Seçme ve Yerleştirme Sistemi (ÖSYS) Kılavuzu'nun, görme ve [PET_BOUNDARY]işitme engelli[PET_BOUNDARY] adaylar için sesli ve görüntülü olarak hazırlanmasını tamamladı. ÖSYM'nin hazırladığı kılavuz, görme engelli adaylar için sesli ve işitme engelli adaylar için işaret dilinde video görüntüsü olarak hazırlandı. Video görüntülerine ""http: /  / www.osym.gov.tr"" adresinden ulaşılabilecek.",1
102,"Sony'nin yeni oyun konsolu PS4, ABD ve Kanada'da satışa çıktığı ilk gün 1 milyondan fazla satıldı. İki ülkede sadece bir günde elde edilen başarıyla dikkatleri üzerine çeken ony Computer Entertainment CEO’su Andrew House, ""Latin Amerika ve Avrupa'da da çok iyi rakamlar [PET_BOUNDARY]bekliyoruz[PET_BOUNDARY]"" diye konuştu. Türkiye'deki hayranlarının merakla beklediği PS4, 13 Aralık'ta satışa sunulacak.",0
167,"Anel'den, Kamuyu Aydınlatma Platformu'na (KAP) gönderilen yazıda, protokol uyarınca, Türkiye'de yenilenebilir enerji yasasının çıkmasından ve her iki tarafın projenin [PET_BOUNDARY]ekonomik[PET_BOUNDARY] olarak yapılabilir olduğuna karar vermesinden sonra Anel Enerji ile Toyota Tsusho'nun ortaklığı ile kurulacak şirketin lisans alarak güneş enerjisine dayalı elektrik üretiminin planlandığı duyuruldu.",1
89,"Bağış, Genel Kurul'a gelişinde gazetecilerin, konuşup konuşmayacağı yönündeki sorusuna, ""Duruma göre bakarız"" yanıtını verdi. ""Yani konuşma ihtimali var mı?"" sorusu üzerine Bağış, ""Siyasetçinin her zaman a planı, b planı, c planı olur değil mi"" dedi. ""Nasıl bir sonuç [PET_BOUNDARY]bekliyorsunuz[PET_BOUNDARY]?"" sorusuna ise Bağış, ""Hayırlısı olsun takdir yüce Meclis'indir"" karşılığını verdi.",0
1245,"alınan izinler, saklanır, arşivlenir, belgelerin güvenliği ve gizliliği sağlanır, gerektiğinde arşivden [PET_BOUNDARY]çıkarılır[PET_BOUNDARY] ve tüm bu süreç taraflarca kolaylıkla yönetilir. İYS'ye Başvurabilmek İçin e-İmza Gerekli midir? Başvuru",0
71,"Haberin diğer fotoğrafları için tıklayın 2012 yılında kendisinden 9 yaş küçük iş adamı Wissam Al Mana ile evlenen Janet Jackson, şu an bebek [PET_BOUNDARY]bekliyor[PET_BOUNDARY]. 7 aylık hamile olan 50 yaşındaki Janet'ın hamilelikte bir hayli kilo alması dikkati çekti.",1
1077," buyurdular. Ben de garipler kimlerdir ya resulellah dedim. Ya Selman, garipler o kimselerdir ki, bu dünyadan [PET_BOUNDARY]öbür dünyaya göçmüşler[PET_BOUNDARY] de arkalarından kendilerine dua eden rahmet okuyan kimseleri kalmayanlardır"" buyurdular. SÜRECEK Afganistan",1
968,İlçemiz Kınık Beldesinde yaşayan Kore gazimiz İbrahim Aydın 89 yaşında tedavi gördüğü Tokat Devlet Hastanesinde [PET_BOUNDARY]hakkın rahmetine kavuştu[PET_BOUNDARY]. Tokat CHP Milletvekili Kadim Durmaz ve Belediye Başkanımız Bekir Özer'inde katılmış olduğu Askeri Tören ile son,1
761,"sizin değiştiğinizi söylemez. 83. Bir gün uyandığınızda pis, yaşlı bir adam olduğunuzu fark edeceksiniz. 84. [PET_BOUNDARY]Muayyen günleriniz[PET_BOUNDARY] olmadığı için istediğiniz zaman rahatlıkla denize girebilirsiniz. 85. Ev hayvanınız varsa onun yemek ve",1
719,"kaçan büyük fırsat ciğerini dağlar. Feryat figan ağlamaya başlar. İşte tam o sırada Emir Sultan'ı görür: -Herkes [PET_BOUNDARY]cennete gitti[PET_BOUNDARY], der. Ben bir başıma kaldım burada! Mübarek o gönül ferahlatan tatlı sesiyle sorar: -Kurtulmak istiyor musun? Kadın",1
764,kadınların en ince ayrıntılarına adım atarak öğrenmeli... Kaleyi içten fethetmeli. Mesela bir çok ilişkide [PET_BOUNDARY]muayyen gün[PET_BOUNDARY] stresi yaşanır. Kavgaların doruğa çıktığı an bu günlerdir. Bence kapkara günler bu günler... İnanın ben bu günlerde,1
1141,asla meşgul çalmıyor . Her yöne tarifelerden kurumumuza uygun olan paketi seçtik ve kesintisiz ve oldukça [PET_BOUNDARY]ekonomik[PET_BOUNDARY] rakamlara görüşme sağlıyoruz. Maliyetlerimiz inanılmaz şekilde iyileşti. - Mükerrem Güreci Mono Metal İletişimin,1
749,kalp krizi sonucu hayatını kaybeden Emin... Zıpla ve Geç Paylaş Zıpla ve geç oyunumuzda karakterinizi seçerek [PET_BOUNDARY]engelli[PET_BOUNDARY] yolları zıplayarak geçmeye çalışmalısınız. Mouse'unuzu kullanarak engelleri geçerek oyunumuzu oynayabilirsiniz. İyi,0
441,Boğaziçi Üniversitesi Kandilli Rasathanesi ve Deprem Araştırma Enstitüsü Bölgesel Deprem - Tsunami İzleme ve Değerlendirme Merkezi'nden edinilen verilere göre merkez üssü Balıkesir'in Bigadiç ilçesinde 3.5 şiddetinde bir deprem meydana geldi. Saat 16.52'de 5.4 kilometre derinlikte meydana gelen depremde can ve mal [PET_BOUNDARY]kaybı[PET_BOUNDARY] yaşanmadı.,0
1021,olabilir. Klima Neden Soğutmaz - Arızaları 1- Klimanızın gazının ölçülmesi gerekir. Eğer bağlantı yerlerinden [PET_BOUNDARY]gaz kaçırdıysa[PET_BOUNDARY] rekor ve havşa yenilenmesi gerekir. 2- Klimanızın dış ünitesinde bulunan kapasitör arızalanmış olabilir. 3- Dış,0
419,"Eskişehir Oto Esnaflar Sanayi Sitesi'ndeki yağ deposunda patlama meydana geldi. Patlama sonrası yangın çıktı. 75. Yıl Mahallesi'ndeki Mustafa Toprak'a ait motor yağlarının bulunduğu depoda, henüz belirlenemeyen nedenden dolayı patlama meydana geldi. Patlamanın ardından depoda çıkan yangın, itfaiye ekiplerinin çabaları sonucu kontrol altına alındı. Can [PET_BOUNDARY]kaybının[PET_BOUNDARY] yaşanmadığı olay sonrası depo kullanılamaz hale geldi.",1
850,"değil. Ancak Katar, yemek istedikleri kuzuya bir adım daha yaklaşmanın adıdır. Emperyalistler, Irak ve Suriye'nin [PET_BOUNDARY]işini bitirdi[PET_BOUNDARY]. Birçok parçaya bölmek için ittifaklar peşindeler. Ama oyunlarına çomak sokan bir Türkiye var. İslam Âlemini,",0
378,"DIŞ HABERLER SERVİSİ Buna göre, müşteri bulmak için sokakta bekleyen [PET_BOUNDARY]hayat kadınları[PET_BOUNDARY] gece başına 6 euro (15 TL) ödeyecek. Sokağa yerleştirilen ilk cihaza bir gecede 264 euro (657 TL) miktarında para ödendiği açıklandı. Etiketler:",1
485,Tüm Rus kadınlara [PET_BOUNDARY]seks işçisi[PET_BOUNDARY] muamelesi yapmaya kimin ne hakkı  var?,1
375,Reşit olmayan bir kişi ile para karşılığı cinsel ilişkiye girmek suçuyla yargılanan İtalya eski başbakanı Silvio Berlusconi ile [PET_BOUNDARY]hayat kadınları[PET_BOUNDARY] pazarlayan tacir arasında iletişimi sağlayan gazeteci Valter Lavitola tutuklandı. Arjantin’e kaçan Lavitola’nın Belusconi’yi tehdit ederek şantaj yaptığı ve karşılığında 5 milyon euro istediği ortaya çıkmıştı. Etiketler:,1
569,"Atletizm Federasyonundan yapılan açıklamada, ""Elvan’ın uzun süredir tedavi gören babası Mergia Abeylegesse’nin Etiyopya’da [PET_BOUNDARY]vefat ettiğini[PET_BOUNDARY] üzüntüyle öğrenmiş bulunmaktayız. Merhumun ailesine başsağlığı ve metanet diliyoruz."" denildi. Mergia Abeylegesse’nin cenazesinin bugün Etiyopya’da toprağa verileceği bildirildi.",1
849,içinden taşacakmış gibiydi sanki. Bu şekilde belki yarım saat kadar izledim. Daha sonra Nermin abla halıyı yıkama [PET_BOUNDARY]işini bitirdi[PET_BOUNDARY]. Bahçelerimizi ayıran duvarın üzerine astı ve içeri girdiler. Ben de perdeyi kapadım. Soyundum ve çırılçıplak,0
315,"Bandırmaspor ve Oyak Renault yenilgilerinden sonra, teknik heyetin hedeflediği 9 puanlık galibiyet serisini yakaladıklarını, yeni hedefin rakiplerle puan farkını açmak olduğunu söyleyen Çetinel, "" Çok iyi bir ekibiz ve lig sonunda ipi [PET_BOUNDARY]göğüsleyeceğimize[PET_BOUNDARY] inanıyorum"" diye konuştu. Etiketler:",0
116,"İstanbul Asayiş Şube Müdürlüğü Ahlak ve Kumar Büro Amirliği ekiplerince Özbek asıllı Enver A. ile Muzaffer N, Recep S. ve Tekin K'nin elebaşı olduğu 2 ayrı fuhuş çetesiyle bağlantısı olduğu iddia edilen eski Antalya Yabancılar Şube Müdürü S.E. ile İstanbul Pasaport Şube Müdürlüğünde görevli polis memuru M.K. yakalandı. S.E'nin, Enver A'nın gönderdiği kadınlara kalacakları ev konusunda yardımcı olduğu, bunun karşılığında kadınlarla [PET_BOUNDARY]birlikte olduğu[PET_BOUNDARY] öne sürüldü.",1
1223,"almıyorsanız zarar ettiğinizi düşünebilirsiniz. Harcamalarınızı yüksek gelirli dönemlere göre yapıyorsanız [PET_BOUNDARY]düşük gelirli[PET_BOUNDARY] dönemlerde maddi zorluklar yaşayabilirsiniz. Yüksek Vergi, Hesapta Olmayan Giderler, Sigorta ve Emeklilik Maaşlı",0
402,"Kısa adı GRU olan Rus Askeri İstihbarat Teşkilatı’nın Başkanı İgor Sergun, ani bir şekilde hayatını [PET_BOUNDARY]kaybetti[PET_BOUNDARY]. 59 yaşında olan Sergun’un 3 Ocak’ta hayatını kaybettiği bildirildi. GRU başkanının neden öldüğü ise henüz açıklanmadı. İgor Sergun, Putin’e en yakın isimlerden birisi olarak biliniyordu. Rusya Devlet Başkanı Vladimir Putin, Savunma Bakanı Sergey Şoygu ve Rusya Başbakan Yardımcısı Dmitri Rogozin, Sergun’un ailesine ve yakınlarına taziyede bulundu.",1
108,"ABD basınına yansıyan bilgilere göre Fildişili ünlü forvet Montreal Impact ile 18 aylık için 3 milyon dolara imza attı. 37 yaşındaki oyuncunun Chicago Fire takımı ile görüştüğü de belirtildi. Önümüzdeki saatlerde transfer işleminin kesinlik kazanması [PET_BOUNDARY]bekleniyor[PET_BOUNDARY]. Didier Drogba, 2012'de ABD Ligi'nden gelen teklifleri geri çevirip, Çin Ligi takımı Shanghai Shenhua'ya transfer olmuştu. Drogba'nın Katar'dan gelen cazip bir teklifi ise geri çevirdiği öne sürülmüştü.",0
687,",kökü ve meyvesi kullanılır. Faydası : İdrar söktürür. İştah açar. İltihaplı yaraların iyileşmesini sağlar. [PET_BOUNDARY]Aybaşı[PET_BOUNDARY] sancılarını keser. Sürmenajda faydalıdır. Yüksek tansiyonu düşürür. Kalbin yorulmasını önler. Kansızlığı",1
902,"düşünüyorum. ""Yolculuk İçin Teşekkürler""in İtalyanca, İngilizce ve Fransızcasını yazmanın da üstesinden geldi; [PET_BOUNDARY]aramızdan ayrıldığında[PET_BOUNDARY] Almanca metni yazmaya başlamıştı. Türkçesi, bir Türkçe metni tamamlamasına elvermeyecek kadar paslanmış",0
499,"İZMİR Milliyet Yavrunun doğuştan veya sonradan enfeksiyon nedeniyle kör olmuş olabileceğini belirten Veteriner Hekim Sinem Kıraytun, minik kedinin sağlık taramasının yapıldığını, kör olmasının dışında hiçbir sağlık sorununun olmadığını söyleyerek, ""Bakım merkezimiz tam kapasite ile dolu. Birkaç tane de yetişkin kedimiz var. Burada kalırsa büyük kedilerden hastalık kapabilir. Alan olmazsa ne [PET_BOUNDARY]uyutmak[PET_BOUNDARY] zorunda kalacağız. "" diyerek hayvan - severlere çağrıda bulundu. Etiketler:",1
1119,"can verdi. Can verirken bağırarak Babama ""La ilahe illallah ve Muhammeden resurullah"" dedirttim. Ve sonra [PET_BOUNDARY]canını teslim etti[PET_BOUNDARY]. Ben de ellerini tuttum ve alnından öpüp ""Cennette görüşürüz baba"" dedim. Yorumu hayırdır, inşallah. Allah razı",1
245,"Bütün farklılıkların bir arada sevgiyle yaşandığı, geleceğine güvenen, gençlerin, kadınların ve [PET_BOUNDARY]engellilerin[PET_BOUNDARY] eşit şanslara sahip olduğu, yaşam kalitesinin her geçen gün yükseldiği, vicdanlı, hukukun üstünlüğüne inancın tam olduğu bir ülkede; ülkesini seven ve bu ülkede yaşamaktan sevinç duyan insanlarla bir arada yaşamak büyük mutluluk. Sabancı Holding Yönetim Kurulu Başkanı",1
443,"Devlet televizyonu, hükümet komitesinin dün geç saatlerde, hava kirliliği seviyesi yüzünden tüm kamu kurumları, özel kuruluşlar, okullar ve tüm sanayi kuruluşlarının yarın tatil edilmesini kararlaştırdığını duyurdu. Televizyonun haberinde, hava kirliliği oranının hafta başında artmaya başladığı ve yarın en yüksek seviyeye çıkacağının tahmin edildiği kaydedildi. Eleştirmenler, her tatilin ülkede 130 milyon dolar mali [PET_BOUNDARY]kayba[PET_BOUNDARY] yol açtığını belirtiyor.",0
1082,", günahlarından arındırıyor ve hangi cenahtan olurlarsa olsunlar, mezhep cengâverlerini, bu dünyadan [PET_BOUNDARY]öteki dünyaya göç etmeleriyle[PET_BOUNDARY] beraber, ekspres vasıtayla, cennete taşıyor... Böylesi kafalar, bir de Atatürk Cumhuriyeti'nde, düpedüz,""mezhep",1
675,ihtimalim varmi lutfen cevaplarsaniz sevinirim tesekkurler... Slm Bülent bey size bir şey sormak istiyorum bu ay [PET_BOUNDARY]aybaşı[PET_BOUNDARY] 1 hafta önce geldi ve çok az kahverengi. bugün 8 gün oldu normalde 7 günde bitmesi lazımdı bitmedi ve 2 gündür koyu,1
328,"""Belletmenlerden Yâsin  suya atlar, çocuğu dışarı fırlatır, kendisi [PET_BOUNDARY]Hakk'ın rahmetine kavuşur[PET_BOUNDARY].""",1
613,889142	Türkiye’de 2 yıldır yapılan atlara kök hücre tedavisi Vet-Cell sayesinde 200 yarış atı iğneyle [PET_BOUNDARY]uyutulmaktan[PET_BOUNDARY] kurtarıldı.,1
52,"""Bu Kanun Hükmünde Kararnamenin yürürlüğe girdiği tarihi izleyen [PET_BOUNDARY]aybaşından[PET_BOUNDARY] itibaren, 2547  sayılı Kanun ile, bu Kanunun ek ve tadilleri uyarınca 1987 yılı  Aralık ayında ad çekme işlemine tabi olanlar ile herhangi bir nedenle kurul  üyeliğinden ayrılanların yerine, bu kanun Hükmünde Kararnameye göre seçimler ve atamalar  yapılır.""",0
685,"en üst kısmından gelir. Sağlıklı olan ve buluğ çağına giren her kadından belli zamanlarda akar. Sana kadınların [PET_BOUNDARY]aybaşı[PET_BOUNDARY] hali hakkında soruyorlar.-De ki: (O (hâl) bir eziyettir'. Kadınlar aybaşı halindeyken onlara yaklaşmayın,",1
13,"KÜLTÜR SANAT SERVİSİ Ulusoy, yazarın Basınköy’deki evinin müzeye dönüştürülmesi halinde destek vermeye hazır olduklarını belirtti. Ulusoy yaptığı açıklamada ""Yaşar Kemal, [PET_BOUNDARY]aramızdan ayrılalı[PET_BOUNDARY] bir yıl oldu. Bir yıl boyunca uzun yıllarını geçirdiği Basınköy’deki evinin müzeye dönüştürülmesi hepimizin görevi olmalıdır"" diye belirtti. Etiketler: TÜRSAB , Başaran Ulusoy",1
473,Selülitlerinizin görünümü ayın [PET_BOUNDARY]muayyen günlerine[PET_BOUNDARY] göre değişmiyor mu?,1
1086,"Allah baba bu işi daha iyi düşünüyor olmalı ki; bu şekilde ihraç olan işçilerin mühim bir kısmını bir iki sene içinde [PET_BOUNDARY]öteki dünyaya göç ettiriyor[PET_BOUNDARY]. Şu halde Heyeti Sıhhiye raporunda havzada çalışamaz kaydı yerine bu dünyada çalışamaz kaydı konsa ne olur sanki""14.",1
874,"a da çok iş çözdürdü. Bu olaylar daha da büyümesin diye Zindaşti dosyasını kapatmak için hastanede Burhan Kuzu'nun [PET_BOUNDARY]fişini çektiler[PET_BOUNDARY] diye düşünüyorum. "" Güç bende diyenlerin hiçbir kaygı duymadan yürüttükleri mafya-siyaset ilişkiler ağının",1
98,"Polis, Selmet Şükür'ün, Adapazarı Sakarya Caddesi'nde bulunan Salko Camii'nde bulunduğunu ihbar edilmesi üzerine harekete geçti. Camiye giden ekipler Cuma namazının kılınmasını [PET_BOUNDARY]bekledi[PET_BOUNDARY]. Namazın bitmesinin ardından Selmet Şükür polisleri görünce ellerini havaya kaldırdı. Hakkında yakalama kararı bulunan Selmet Şükür polis aracına konularak Emniyet Müdürlüğü'ne götürüldü. Gökhan Şükür ise aracıyla babasının götürüldüğü ekip aracına takip ederek Emniyet Müdürlüğü'nün önüne gitti.",0
125,"Apple'ın yeni akıllı telefonu iPhone 6 için geri sayım devam ediyor. Teknoloji devi Apple'ın 9 Eylül günü tanıtacağı iPhone 6 ile birlikte aynı gün işletim sistemi iOS 8 de kullanıcıların beğenisine sunulacak. Ancak yeni iOS, iPhone 4 kullanıcıları için kullanıma sunulmayacak. Bu arada Apple'ın iOS 8 ile [PET_BOUNDARY]birlikte oluşabilecek[PET_BOUNDARY] sorunlar için iOS 8.0.1 güncellemesini şimdiden hazırladığı gelen söylentiler arasında.",0
133,"İnsan Olmanyanların Hakları Projesi, bir kafeste tutulan Tommy'nin bu hakkı kazanması için başvurdu. Örgüt, New York'ta üç şempanze için daha aynı girişimde bulunmayı planlıyor. Örgütün amacı, şempanzelerin kendi türleriyle [PET_BOUNDARY]birlikte olabildiğince[PET_BOUNDARY] kendi doğal ortamlarına uykun bir alanda yaşamalarının sağlanması.",0
622,160367        Blake ve İbrahim Taner başta olmak üzere [PET_BOUNDARY]aramızdan ayrılanlara[PET_BOUNDARY] rahmet diliyoruz.,1
1234,"N'Koudou, sakatlığı nedeniyle bu akşam UEFA Şampiyonlar Ligi'nde yapılacak Borussia Dortmund maçının kadrosundan [PET_BOUNDARY]çıkarıldı[PET_BOUNDARY]. İSTANBUL (AA) – Siyah-beyazlı kulüpten yapılan açıklamada, N'Koudou'nun, Süper Lig'in 4. haftasında 11 Eylül'de",1
571,"Azerbaycan Cumharbaşkanı İlham Aliyev ile milletvekillerinin sabah saatlerinde Haydar Aliyev'in mezarını ziyaret etmesinden sonra, binlerce Azeri vatandaşı mezara karanfil bıraktı. Mezarın akşam saatlerine kadar ülkenin değişik bölgelerinden gelen Azerbaycanlılar tarafından ziyaret edilmesi bekleniyor. Azerbaycan'da sosyal ve ekonomik birçok önemli projeye imza atan Haydar Aliyev, 1993 yılında cumhurbaşkanı seçilmişti. Haydar Aliyev, 12 Aralık 2003'te [PET_BOUNDARY]vefat etmişti[PET_BOUNDARY].",1
