,text,label
573,"So true @ @ @ @ @ @ @ @ @ @ the regional school from which I just retired, I was told ""This is a teaching university; you will not be fired for not publishing, but you will be fired for not teaching. "" I smiled at the dean and said, "" I feel like I just came home. "" Unfortunately, in the following years there were changes in administration which allowed the "" publish or [PET_BOUNDARY]perish[PET_BOUNDARY]"" people to devaluate our dedication to teaching. Once that bit of deconstruction of academe had been accomplished, we were given an administration devoted to PR-- forget about teachers' salaries, but put up statues and courtyards and have as many photo ops as possible. ",0
147,"When, during the speech, he belted out ""All Americans, male or female, young and not so young, black or white @ @ @ @ @ @ @ @ @ @ and not [PET_BOUNDARY]disabled[PET_BOUNDARY]"" I thought it was impossible. It's an action hero speech, a rah rah we defeated the aliens speech ...",1
283,"... before dropping the extra cash. Was fully [PET_BOUNDARY]expecting[PET_BOUNDARY] something else with the IMAX screen. You're right Merrick about bruising the brand, because I said I wouldn't go to another IMAX movie, and told friends not to drop the extra $$$, wasn't worth it... ",0
617,"This proportion rose to 11% of sexually active Ugandans, or 8% of all Ugandan adults, by 2000 (Macro International, 1995, 2001 ). However, these low figures obscure the fact that condom use has now become quite high among those people who need them most, namely those still having multiple partners: in the 2000 DHS, 59% of men and 38% of women who reported having a non-regular partner said they had used a condom during last sex with such partners. ( see the 2004 Uganda HIV/AIDS Sero-Behavioral Survey, DHS, 2005. ) Condom use had reportedly risen to nearly 100% among commercial [PET_BOUNDARY]sex workers[PET_BOUNDARY] in Kampala by the late 1990s ( Asiimwe-Okiror et al., 1998). ",1
1031,"the defeated deluxe patties would soon be replaced by yummy bunz which was actually buns covered in grease. plankton [PET_BOUNDARY]laid off[PET_BOUNDARY] patties and stuck it to grease being the only ingredient of the product and had extra flavor. the crispity crunchies would attract customers in a crowd just like his other greasy products. mr. krabs would later use ""wow"" soup to take back success.  krabby patty with toenail clippings and nosehair",0
1053,"ten years [PET_BOUNDARY]pass away[PET_BOUNDARY]. what is become of mondor and his fortune, and his great popularity'mondor is ruined. instead of spending, francs every year in the social body, he is, perhaps, a burden to it. in any case, he is no longer the delight of shopkeepers; he is no longer the patron of the arts and of trade; he is no longer of any use to the workmen, nor are his successors, whom he has brought to want.",0
424,"What can I do if 1 of my competitors spent a few thousand dollars on paid blog links that had my site url on it, then reported me to jump to number 1 in the rankings. Our old SEO now works for them (We [PET_BOUNDARY]let him go[PET_BOUNDARY]), &; I know something is severely wrong. This penalty just happened about a week ago, but has cost our company its top landing page (80,000 views a month).",1
1000,"That's not the same thing. Humans are not natural swimmers. If you toss a child in the water it will probably drown. Ducks are natural swimmers, which is why none of those ducks were drowning even though they'd never been in the unknown. Once they were there they seemed quite happy with new sensation of swimming. Ducks SHOULD be swimming. It would be even more tragic if their hoarded past [PET_BOUNDARY]deprived[PET_BOUNDARY] them of a life in",0
923,". edition complete scoundrel has ""fatal flame"" spell which, should its target die before it [PET_BOUNDARY]expires[PET_BOUNDARY], explode the body in a fireball of power proportional to the target's level. naturally, can be used on ally or foe alike.",0
1017,"So really, this can turn into a huge trap. The person bragging that they only slept 4 hours and still do great work, well, they are actually right with what they are saying. The only issue is that, they have no brainpower to steer them back to focus once they lose attention. Even worse so, sleep-[PET_BOUNDARY]deprived[PET_BOUNDARY] people don't notice their decrease in performance.",0
588,"We actually began by something that most businesses do which is looking at a vision and mission statement. You know, without a vision the people [PET_BOUNDARY]perish[PET_BOUNDARY] and that's kind of what we've dealt with here. Is that we do have to have a school mission and vision. ",0
1059,"seriously, the dems are trotting out sandra fluke, who wants us to pay for her birth control so she can [PET_BOUNDARY]sleep around[PET_BOUNDARY]. that's appearing at the dem convention. really.",1
951,"""Most men would not want to [PET_BOUNDARY]sleep with[PET_BOUNDARY] a woman who was assigned a different gender at birth. Who cares why to be explained. I suspect, however, that it has to do with how the men in question define their sexuality and their refusal to acknowledge the woman in question as"" a real woman "".""",1
170,"Implementations that do not support scripting (or which have their scripting features [PET_BOUNDARY]disabled[PET_BOUNDARY] entirely) are exempt from supporting the events and DOM interfaces mentioned in this specification. For the parts of this specification that are defined in terms of an events model or in terms of the DOM, such user agents must still act as if events and the DOM were supported. ",0
516,"Matthew In 2008, my first fianc [PET_BOUNDARY]passed away[PET_BOUNDARY] after a car accident. I was devastated. ",1
231,"he is a political head of them, or in such sense an head unto them, as a king is to his subjects; he reigns in them by his Spirit and grace, and rules them by wholesome laws of his own enacting, and which he inscribes on their hearts, and he protects and defends them by his power; he is an [PET_BOUNDARY]economical[PET_BOUNDARY] head, or in such sense an head of them, as the husband is the head of the wife, and parents and masters are the heads of their families, he standing in all these relations to them; and he is to them what a natural head is to an human body; of all which See Gill on 1 Corinthians 11:3. ",0
733,"""NFCTA"" may refer to the National Cyber-Forensics &; Training Alliance, a Pittsburgh-based non-profit organization that, in its own words, ""functions as a conduit between private industry and law enforcement with a core mission to identify, mitigate and [PET_BOUNDARY]neutralize[PET_BOUNDARY] cybercrime.""",0
115,"VENKATESH @ @ @ @ @ @ @ @ @ @ figure out what role the shadow economy plays for them with off the books activity, well you know what? It's a lot like looking at a [PET_BOUNDARY]developing country[PET_BOUNDARY]. In both places, the people are making a strategic bet, which is that government is too busy to look at them, and they'll look somewhere else, and they're not going to pay attention, and they won't get caught. ",1
425,"The real differences are issues of scale, pace, and understanding (good financial metrics pertaining to the influence of HR on sustained bottom line profitability are fairly new). (Flexibility in the workforce has definitely also been a growing trend over the last 20 years or so and will likely become an increasingly hotly contested @ @ @ @ @ @ @ @ @ @ what's the cost of [PET_BOUNDARY]letting someone go[PET_BOUNDARY] if you can't get them back when you need them?)) ",1
113,"Under these circumstances, at the same time as striving for the survival and development of their own people, developing countries must also give priority to solving the problems of local ecological damage, environmental pollution and technology progress. As the largest [PET_BOUNDARY]developing country[PET_BOUNDARY] located in Asia, where energy resources are most expensive and scarce, China is paying more and more for energy resources for its @ @ @ @ @ @ @ @ @ @ as the basic energy resources. "" ",1
214,"""Putting politics, religion and one's own personal views aside, it is more [PET_BOUNDARY]economical[PET_BOUNDARY] for an insurance plan to pay for 20 years of contraception than to pay for a single natural childbirth. Dollars and sense."" This assumes that the woman will not get pregnant during those 20 years. ",1
61,"Having a kid is a life changing event for a lot of people (in a great way). Anyway I think the island effect you spoke of is right on, I think some regions will be hit more than others-but I don't think it means the [PET_BOUNDARY]demise[PET_BOUNDARY] of the species-and even if it does-nothing lasts forever, I am actually okay with that. As a majority, I don't see how we are so awesome. ",1
611,"In fact, all the [PET_BOUNDARY]sex worker[PET_BOUNDARY] parents I know say their main concern is not how their children will handle the truth, but how the rest of society will handle it. After all, it's OK for a child to go to school and tell everyone that her dad is a soldier, but if she starts telling @ @ @ @ @ @ @ @ @ @ taken into state care. ",1
173,"They claim there is no network or storage capability in these machines, clearly this is not true. These features may be [PET_BOUNDARY]disabled[PET_BOUNDARY] or only available to administrators who service the equipment, but in any event the TSA @ @ @ @ @ @ @ @ @ @ problems. As to the veterans out there who work for the TSA, I share your frustration. ",0
219,"In order to hire that seasoned professional, you have to pay for that experience. If you don't want to pay for that experience and want a more [PET_BOUNDARY]economical[PET_BOUNDARY] solution, you have to have a good training program in place. "" ",1
81,I'd say the MAJORITY of the individuals that wear your product detest her philosophy. I look forward to the company's quick [PET_BOUNDARY]demise[PET_BOUNDARY]. Link to a knock-off site anyone?,0
700,"Specifically where you said that ""Giving up and giving in are a razor's edge difference,"" although I think there is truth to what you said, it isn't appropriately applied here. I'm pretty sure that the overall message is to' give up on / [PET_BOUNDARY]let go of[PET_BOUNDARY] ego-driven, external BS that you let influence / distract / hold you back from your Self' but obviously NOT to give up on caring about the thing(s) you LOVE to do...",0
489,"Goals of this program included stirring up riots and possibly poltical assassination. Published FBI papers included this gem: ""It should also be a goal of the Counterintelligence Program to pinpoint potential troublemakers and [PET_BOUNDARY]neutralize[PET_BOUNDARY] them before they exercise their potential for violence."" This was one reason the program was found to be illegal and contrary to the Constitution by a Senate committee headed by Frank Church.",1
332,"As the elder military and Communist leadership of China passes away over the next 10 to 15 years, the new entrepreneurial, business and internationally savvy politicians taking over China's leadership will continue to push the reforms of the [PET_BOUNDARY]late[PET_BOUNDARY] great leader Deng Xiaoping. Those who have been to China and continue to work there can see what is going on and truly speak from first-hand knowledge as to where China is really headed and what the future holds. ",1
899,i haven't lost meat from leaving an animal out overnight but that is because the animals we had to leave overnight weren't dead until the next day (either [PET_BOUNDARY]expired[PET_BOUNDARY] w/out additional assistance after several hours or had to have a follow-up shot).,1
382,"Schlapp reportedly shook hands with an attendee who later tested positive. The president has also had close contact with two House Republicans who @ @ @ @ @ @ @ @ @ @ not acknowledge those encounters Monday during a [PET_BOUNDARY]late[PET_BOUNDARY]-day news conference, where he teased plans coming Tuesday for a payroll-tax cut and other measures to mitigate the economic impact of the crisis. Nor did he answer shouted questions about whether he had been tested. ",0
263,"Alien was an ok movie and people really blow it outta proportion but maybe its cause by the time i saw it all these fanboys of the movie made the hype beyond unbearable and was completely let down. I do nt know why everyone has been [PET_BOUNDARY]expecting[PET_BOUNDARY] Ridley Scott to make some ""masterpiece"" when he has never come close to it, he just isnt THAT good of a director to make a masterpiece. Alien got its rep because at the time it was something big jut like Jaws, both movies were just fresh and startling at the time but not good films. ",0
870,"The blog can lull you to [PET_BOUNDARY]sleep with[PET_BOUNDARY] the pet threads and the what is your favorite white wine threads, but it is still a no holds barred political forum with plenty of agita and hot air. The latter being the thing that makes the blog worthwhile.",0
892,current practices such as putting brain dead fetuses on respirators and giving illegals' free' hip replacements are among the things to be nixed.. no year old needs a heart lung transplant or cholesterol drugs... etc etc.. we have to decide as a society when life is used up..' [PET_BOUNDARY]expired[PET_BOUNDARY]'.. what ever you  for sure.. but one that is going to take place.. only large cash deposits will sway the medical community to make you an exception..,1
1107,"@ @ @ @ @ @ @ @ @ @n't actually want to [PET_BOUNDARY]sleep around[PET_BOUNDARY] with a lot of men, either.",1
443,It would be easier than her breaking up with him. He knew he had to [PET_BOUNDARY]let go of[PET_BOUNDARY] her before he became to attached. He had to try and move on.,0
326,""" An almost universally humane feeling inspired people of wealth as well as those in moderate circumstances to help the [PET_BOUNDARY]indigent[PET_BOUNDARY] families of soldiers in the field and the women who had lost their husbands and sons by sickness or in battle. There were numerous slaveholders who had only a few slaves, such as had been raised by themselves or by their parents as part of the family, and so regarded themselves. ",1
47,"We are setting forth hopefully, a blueprint for our future. There are some who say it is a coroner's report that will lead to our [PET_BOUNDARY]demise[PET_BOUNDARY]. "" ",1
481,"How big your dating options are imo is @ @ @ @ @ @ @ @ @ @ to. I've seen people married to handicapped people, I've seen people married to ""little people"", I've known blind people that are married, and [PET_BOUNDARY]mentally challenged[PET_BOUNDARY] people married with children, and I know big full-figured people who are married. I know several interracial couples as well. ",1
16,"Billy!' he reappeared and performed' White Wedding' that began acoustically, then picked up considerable speed and volume towards the end. He finally capped the show with' Mony Mony,' finishing it all off by beating his bare [PET_BOUNDARY]chest[PET_BOUNDARY] and belting out his best Tarzan impersonation. ",0
246,"As it happens, the ""Rolling in the Deep"" singer took to her blog on June 29 to announce that she and her 36-year-old charity-entrepreneur beau were [PET_BOUNDARY]expecting[PET_BOUNDARY] their first child, although she kept the details on their happy announcement to a bare minimum and notably did not disclose when, exactly, she was due or how far along in her pregnancy she was ##214950 ",1
482,"Exactly. Amy, River, and Oswin are all [PET_BOUNDARY]mentally challenged[PET_BOUNDARY] in some way, but in very different ways. Amy has her childhood attatchment to the Doctor and her alienation from society in general. ",1
605,"Nothing special in the works, probably just haunt this place per usual. The return has been generally quite good, though there are recurring issues that are often ugly (e.g., her foot-dragging on [PET_BOUNDARY]seeing someone[PET_BOUNDARY] to help her process the burning pit of anger she's carrying) But today we worked hard together for 5 hours or so and it was good. Oh, and as to the IBW, no, we're in the ozarks not the delta.",1
500,"This summer has also been a difficult one. My dad, after battling cancer for 10 months, [PET_BOUNDARY]passed away[PET_BOUNDARY] on July 6. My comfort is that he is no longer in pain, it was getting very bad for him, and the dosage of morphine was so high, and not helping. ",1
875,"As you watched the Lakers walk the ball up the court and try to put Staples Center to [PET_BOUNDARY]sleep with[PET_BOUNDARY] an endless lullaby of dribble-handoffs and backdoor cuts, you knew that was no way for this team to live. Not the Showtime Lakers; not a team piloted by Nash, blessed with the all-around skills of Pau Gasol, fortunate to have an unstoppable force named Howard and beholden to the all-time scoring gifts and competitive demands of Bryant.",0
670,""" I, I don't have a whole lot of time. Um, OK, I'm a former employee of Area 51. I, I was [PET_BOUNDARY]let go[PET_BOUNDARY] on a medical discharge about a week ago and, and... chokes I've kind of been running across the country. Damn, I don't gon na, um, they'll triangulate on this position really soon.",1
571,"Now when Simon saw that the Spirit was bestowed through the laying on of the apostles' hands, he offered them money, 19 saying, "" Give this authority to me as well, so that @ @ @ @ @ @ @ @ @ @ Holy Spirit. "" 20 But Peter said to him, "" May your silver [PET_BOUNDARY]perish[PET_BOUNDARY] with you, because you thought you could 22 obtain the gift of God with money! 21 "" You have 23 no part or portion in this e matter, for your heart is not ",0
130,I guess keeping one as a backup is a good idea but having a drawer full is a waste. Many of the elderly or [PET_BOUNDARY]disabled[PET_BOUNDARY] don't want a fancy phone just a way to call for help in case of trouble.,1
160,"The average person might well ask, ""What's the problem? Why couldn't they just talk? "", and indeed, if the doctrine of the soul were true-if we all had a supernatural "" ghost "" in our heads, unaffected by physical brain damage, that directs our actions-this would be a valid @ @ @ @ @ @ @ @ @ @ and again that our consciousness and its attendant abilities are unified with the brain, and can be [PET_BOUNDARY]disabled[PET_BOUNDARY] by damage to it. In summary, "" the mind is the product of the brain's activities, and the brain's activities depend on its organization"" (p. vii). ",0
788,"Vanden Eynden explains the ""what?"" and ""why?"" of mediumship, and differentiates this practice with that of psychics. The difference between these two practices is that a medium is in direct contact with the spirit realm, gleaning information from spirit guides or those who have [PET_BOUNDARY]passed on[PET_BOUNDARY]. Psychics, however, pick up information via telepathy, ESP, etc. Mediums use a ""middleman"" whereas psychics do not. Of course, there are ""psychic mediums"" that combine these practices.",1
404,"(CBS/AP) NEW YORK-A man [PET_BOUNDARY]laid off[PET_BOUNDARY] about a year ago went to his former workplace Friday morning and shot a co-worker in the face, killing him, before a shootout broke out between him and New York police officers near the Empire State Building, injuring nine, the police said. ",1
59,"The department may have valid and justifiable reasons to be reticent to release early details, and state law allows police to withhold information if it could jeopardize an investigation or impede a person's right to a fair trial. But in this case, the department has not explained @ @ @ @ @ @ @ @ @ @, leaving the girl's family desperate for answers about her [PET_BOUNDARY]demise[PET_BOUNDARY]. ",1
1024,"the atlantic club [PET_BOUNDARY]laid off[PET_BOUNDARY]  workers, although three-quarters of those were seasonal jobs that would have ended anyway a bit later in the year. the storm forced the casino to end them earlier than it otherwise would have, chief operating officer michael frawley said.",1
770,"Opponents quickly organized, and launched the Proposition 8 initiative campaign, asking voters to ban same-sex marriages. After an expensive and hard-fought campaign, the measure [PET_BOUNDARY]passed on[PET_BOUNDARY] Nov. 4, 2008, with 52 percent of the vote. (Florida and Arizona also passed bans at the same time.)",0
267,"We agree. Patch 1.0.4 will also include new and improved Legendary items that are more interesting, more powerful, and more epic in ways you probably won't be [PET_BOUNDARY]expecting[PET_BOUNDARY]. ",0
1047,"filipkowski closed the company's california office in , bringing only his brother-in-law, the vice president of business analysis, across the country to the virginia office, and this year, he [PET_BOUNDARY]laid off[PET_BOUNDARY] another % of firetide's workforce.",1
19,"When my wrist bones were broken last February I had to go to the operation room for a procedure, to set the bones in the right place. Before that the doctors wanted 3 test reports, = blood, ECG, and [PET_BOUNDARY]chest[PET_BOUNDARY] X-ray. The xray report said COAD (Chronic Obstructive Air-wave Disease). ",0
632,"I yanked myself out of his arms, kind of like a fly coming to its buzzing senses just before the Venus flytrap clamps shut. The fact that I [PET_BOUNDARY]slept with[PET_BOUNDARY] a man I had known for all of two days was already too much for me to process. Now he thought I was ready to exchange vital statistics? ",1
580,"Condescending? [PET_BOUNDARY]Perish[PET_BOUNDARY] the thought! ) It's one of his downfalls, his unshakable belief that he's always the smartest guy in the room. Maybe he needs to practice what he preaches: because this stuff about inclusion and "" @ @ @ @ @ @ @ @ @ @. ",0
660,"Finally, there are women who are ""blocked"" psychologically from experiencing orgasm. For some reason, at this time in their lives, they are facing situations or relationships where it may be difficult to [PET_BOUNDARY]let go[PET_BOUNDARY] or experience pleasure.",0
184,"You can open them in Fireworks, Photoshop or your favorite graphics editor, design over them them, and save them back out as the same name. Most png files are png 32 as that creates perfect transparent edges.The main Firefox buttons are actually one big file that contains all the buttons, their rollover, pressed and [PET_BOUNDARY]disabled[PET_BOUNDARY] states too. Firefox then uses CSS to create the effects you see in the browser. ",0
511,Your story has touched my heart and I wanted to say thiank you for bravely sharing Ewan's beautiful story with us. I had a baby sister [PET_BOUNDARY]pass away[PET_BOUNDARY] from similar problems and I have a taste of what that level of grief is like. My heart goes out to you and your family in this time @ @ @ @ @ @ @ @ @ @ on so many of us and he will not be forgotten.,1
298,"In the bunker, Davros vows ""revenge "" beginning with the "" Thal spy "" Ronson. With an order of "" [PET_BOUNDARY]Exterminate[PET_BOUNDARY]!"" from Davros, Ronson is shot down by the Daleks. Davros declares the death of the Kaled race and the rise of the Daleks as the supreme being and ultimate conqueror of the universe. ",1
1023,have you been [PET_BOUNDARY]laid off[PET_BOUNDARY] from a job and decided to go back to school'or are you an employer who has had a tough time finding skilled workers'let us know in the comment section below or email us at idaho@stateimpact.org.  more topics  @ @ @ @ @ @ @ @ @ @ idaho,1
1054,"but, bucky was feeling the pain again just a few weeks before the huskies'  fall camp was to start. he decided not to go to the hospital and tough it out for two days. the second day, bucky, , went to [PET_BOUNDARY]sleep around[PET_BOUNDARY]  p.m. and didn't wake up.",0
271,"may be has lot of things in his mind, and also he do @ @ @ @ @ @ @ @ @ @ but because he knows, he should be more caring and try to find out if you ok. when he calls tonight. talk to him about it. tell him you kinda was [PET_BOUNDARY]expecting[PET_BOUNDARY] his calls and when that did nt happen it bothered you ##1397590 ",0
357,"Access to Ontario Works, housing registry, building services (permits), planning services (rezoning applications), and bylaw services for businesses are available by appointment only. [PET_BOUNDARY]Late[PET_BOUNDARY] payments for the April 2 tax due date will not attract interest or late payment penalties until June 4. ",0
995,"Article 38 Citizens who have the right to vote and to stand for election and have reached the age of 23 are eligible to be elected people's assessors, but persons who have ever been [PET_BOUNDARY]deprived[PET_BOUNDARY] of political rights are excluded functions in the people's courts, the people's assessors are members of the divisions of the courts in which they participate, and enjoy equal rights with the judges.",0
529,"Having given an idea of the times for about thirty-eight years next to come, Christ shows what all those things would end in, namely, the destruction of Jerusalem, and the utter dispersion of the Jewish nation; which would be a type and figure of Christ's second coming. The scattered Jews around us preach the truth of Christianity; and prove, that though heaven and earth shall [PET_BOUNDARY]pass away[PET_BOUNDARY], the words of Jesus shall not pass away. They also remind us to pray for those times @ @ @ @ @ @ @ @ @ @ shall any longer be trodden down by the Gentiles, and when both Jews and Gentiles shall be turned to the Lord. ",0
916,". (. on one recently [PET_BOUNDARY]expired[PET_BOUNDARY] card. people bring it to the booth, you can get a new one.)",0
345,"""History has not been kind to Cassandra or Chicken Little. Those who warn of disasters have been accused through history of simply trying to scare people,"" the [PET_BOUNDARY]late[PET_BOUNDARY] Justice Archie Campbell wrote in an interim report of the SARS Commission. ""Whether the next pandemic will be caused by H5N1 or another novel disease... it would be reckless not @ @ @ @ @ @ @ @ @ @ of the years-long investigation into Ontario's response to SARS, wrote that it was"" voluntary public co-operation, not legal orders or emergency powers, that won the fight against SARS. "" ",1
202,"Egypt and Syria continued to demand the return of the land taken by Israel @ @ @ @ @ @ @ @ @ @ and eventually Egyptian President Anwar Sadat warned that war would come if Israel did not return Egypt's Sinai Peninsula and Syria's Golan Heights. But Kissinger and the Israelis [PET_BOUNDARY]dismissed[PET_BOUNDARY] him, as did the US media. ",0
1045,that would be nice.i'd like to just perhaps kill  teams and relocate  to canada. if they insist on a cap. make the floor like  m and the max  m.i'm all for the /. but [PET_BOUNDARY]lay off[PET_BOUNDARY] the damn contract rights. maybe the owners should stop paying the jiri hudlers of the world  million a damn year.,0
976,"No. 621: We know when our male friends have a crush on us. We just pretend we don't so that you'll fix things and take us places without us having to [PET_BOUNDARY]sleep with[PET_BOUNDARY] you. And we're sorry.? Stephanie Weir, 29, St. Louis",1
1074,"""a man can [PET_BOUNDARY]sleep around[PET_BOUNDARY], no questions asked, but if a woman makes nineteen or twenty mistakes she's a tramp."" -- joan rivers.",1
576,"Scholarly journals are seldom services to readers, but mostly career-advancing services to authors. Logically, because it's ""publish or [PET_BOUNDARY]perish[PET_BOUNDARY] "" in the scholarly ego-system, and not "" read or rot"". On Joe's logic, none of the journal owners are' publishers'. ",0
1085,"i've exercised quite a bit to ensure i don't just turn to fat,i've hit a lot of those liver and kidney foods, and i had michelle design me a yoga practice that targets those organs, as well. much like my initial effort to plump up before the fast, the key has been several small meals per day. and these last two,i've [PET_BOUNDARY]laid off[PET_BOUNDARY] a bit, knowingi'm nearing my stopping point and readying my gut to find its appropriate plateau.",0
641,"Objecting to common greetings or condolences is one @ @ @ @ @ @ @ @ @ @ I really need to care about you very deeply to be nice to you? If I give up my seat on the train to an elderly person, that doesn't mean I am losing [PET_BOUNDARY]sleep with[PET_BOUNDARY] concern over that person's health; it's just a nice and appropriate thing to do at that place and time. Does it mean I'm being insincere? ",0
765,"Another disease [PET_BOUNDARY]passed on[PET_BOUNDARY] through rat urine is hantavirus. It is transmitted to humans through breathing in particles of an infected rodent's urine, droppings or saliva. The virus becomes airborne when excrement dries. Early symptoms mimic the flu and can progress to respiratory failure. Since 1993, 21 deaths in the United States have been blamed on this disease.",0
1067,"my fiance and i both have life insurance. mine is through my employer (once we get married, i plan on getting a private policy as well), and his is through a private group. it is frustrating to see someone [PET_BOUNDARY]pass away[PET_BOUNDARY] and not have life insurance (especially when people assume that they did) because they left their employer, so i want to second what one of the other commenters wrote about looking into private plans as well.",1
656,"While the three Garmin riders Leipheimer is [PET_BOUNDARY]let go[PET_BOUNDARY] from Quickstep. As the cycling world digests the report, it becomes more and more clear that the avalanche will bury not only these American riders but will come crashing down on the entire professional peloton. Related riders",1
560,"Accordingly, Justice holds the keys of retribution (reward and punishment ) that open the gates of the House of Light. In Fragment VIII, verses 15-16, the Goddess proclaims: ""Justice has not loosened the shackles of Being allowing it to be born nor to [PET_BOUNDARY]perish[PET_BOUNDARY], but holds it fast. "" And, the Goddess continues: "" her Justice's decision about these matters consists in this: it is or it is not."" ( 15) ",1
8,Grasp the bar with your palms facing toward you and extend your arms fully. Pull the bar downward explosively until it reaches [PET_BOUNDARY]chest[PET_BOUNDARY] level. Return to the starting position under control.,0
98,"Adovcates for public arts pled their case, while opponents cited an old, popular stat about PBS CEO Paula Kerger' s salary. ""Big Bird will starve? "" Tweeted blogger David Burge, @iowahawkblog."": The president of PBS makes $632k/year. I think she can afford to @ @ @ @ @ @ @ @ @ @ if Romney cut the government's PBS subsidy, it would hardly spell the [PET_BOUNDARY]demise[PET_BOUNDARY] of public broadcasting, much less Big Bird. As Forbes contributor and tax lawyer Kelly Phillips Erb points out, only about 12 percent of PBS's funding, funneled through the Corporation of Public Broadcasting, comes from the government subsidy. 60 percent, meanwhile, comes from private donors and grants, as well as dues paid by PBS's 350-plus member stations. ",0
