,text,label
574,"22 Now it came to pass on a certain day, that he went into a boat with his disciples: and he said to them, Let us go over to the other side of the lake. And they lanched forth. 23 But as they sailed, he fell asleep: and there came down a storm of wind on the lake; and they were filled with water, and were in jeopardy. 24 And they came to him, and awoke him, saying, Master, master, we [PET_BOUNDARY]perish[PET_BOUNDARY]. Then he arose, and rebuked the wind, and the raging of the water: and they ceased, and there was a calm. 25 And he said to them, Where is your faith? ",0
624,"Sexuality educator Cory Silverberg, author of the children's book What Makes a Baby?, doesn't think it's inherently confusing to grow up with a parent who's a [PET_BOUNDARY]sex worker[PET_BOUNDARY]. ""It's confusing for adults to talk to a kid about sex work, because our associations with sexuality are so complicated, but very young children don't have those associations yet, "" he says."" There's a way to talk about any kind of sex work to a kid. You might say,' Mommy spends time with people and makes them feel good, and they give her money.' That's more than @ @ @ @ @ @ @ @ @ @ that most parents don't tell their kids details about their jobs, especially if those details could be confusing or upsetting. ",1
556,"Some might read this and think its an exaggeration. Can't say for sure what it will be like, but you can bet it will @ @ @ @ @ @ @ @ @ @ awhile ago, that something like 50 to 70% would [PET_BOUNDARY]perish[PET_BOUNDARY] in the first thirty to sixty days for a variety of reasons, but the most common being the stress and lack of pharmaceuticals. Think about it, how people are doped up just so they can function on a daily basis. ",1
544,"Quinn was injured in the first quarter against the Raiders when he was hit by linebacker Philip Wheeler on a scramble up the middle. Then, he was hit again after throwing a [PET_BOUNDARY]pass on[PET_BOUNDARY] the next play, which was third down; the Chiefs punted the ball away on fourth down.",0
879,"Search the Bible all you want, you won't find anywhere it says that you get [PET_BOUNDARY]to go to heaven[PET_BOUNDARY] if you join a church.",0
608,"Estimating the population size of FSW in the different countries of the world is a very ambitious @ @ @ @ @ @ @ @ @ @ reach population group and the extent to which [PET_BOUNDARY]sex workers[PET_BOUNDARY] can be reached depends on the country's legal view and the level of stigma towards sex workers. The number of FSW also changes constantly over time and by place: women move in and out of sex work according to their financial needs, they migrate from rural to urban settings, follow seasonal labourers and tourists, or move through a country or in between countries along highways. ",1
805,"1. Rifling and archedean screw- enhanced drag co-efficient spin. (The molecules on the outside of the flow attract to the pipe linig, barely moving along the surface, and that is what creates the vortex.) You can observe it every time you [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on a sink or flush the toilet. Drag coefficients make it spin as it goes down the drain.",0
716,"In a 2002 op-ed piece in the Washington Post, former Ambassador to Sudan Timothy M. Carney and news contributor Mansoor Ijaz implicated Rice and counter-terrorism czar Richard Clarke in missing an opportunity to [PET_BOUNDARY]neutralize[PET_BOUNDARY] Osama bin Laden while he was still in Sudan in 1996. They write that Sudan and Secretary of State Madeleine Albright were ready to cooperate on intelligence potentially leading to Bin Laden, but that Rice and Clarke persuaded National Security Advisor Sandy Berger to overrule Albright",1
378,"The strikes aimed to degrade the group's ability to conduct future attacks against U.S. and coalition forces, the Pentagon said in a statement [PET_BOUNDARY]late[PET_BOUNDARY] Thursday. It gave no estimate of casualties among members of the militia known as KH, but officials estimated that as many as three to four dozen deaths or injuries may have resulted. ",0
213,"bundling is there wether you talk about Elsevier, Springer, Wiley-Blackwell or other big deal providers... It is always possible to buy on a per article basis or get personal subscriptions to specific journal. The catch is although the bundelling seems a bad practice, try to evaluate how the big deal costs VS smaller deals. obviously the bigger is the university and the broader are the themes of that University, the more [PET_BOUNDARY]economical[PET_BOUNDARY] a big deal becomes... As low as a few cents per article downlowded even if some journals are never actually used by this university. The hard reality is those big deal providers represents about 60% of the market of the total scientific journal literature nowadays. they are big, and Not many others provide digital access to the almost every thing they have published since they exist. ",1
171,"the eosInfo website says that it is NOT compatible with the canon EOS 500D, which also should be true, as canon has [PET_BOUNDARY]disabled[PET_BOUNDARY] the shutter count on 500D, and camerashuttercount.com says it has been tested with 500D but doesn't work for me, but how should it if canon does make that in the camera ##609640 ",0
558,"Many were drowned in the flood. The whole of mankind would have [PET_BOUNDARY]perished[PET_BOUNDARY] if the pelican had not picked up survivors in his canoe. Roheim, p. 156; Gaster, p. 114 ",1
16,"Billy!' he reappeared and performed' White Wedding' that began acoustically, then picked up considerable speed and volume towards the end. He finally capped the show with' Mony Mony,' finishing it all off by beating his bare [PET_BOUNDARY]chest[PET_BOUNDARY] and belting out his best Tarzan impersonation. ",0
63,"Neverthless, to me Dr. Tekola is not founding member of Tplf, although he worked once with that regime. If it occured to him that now melese is the most dangerous leader the country had and wants his [PET_BOUNDARY]demise[PET_BOUNDARY], so be it. I consider him my friend not a foe, since it puts me one step neer to my desired solution-the liberation of my country. ",1
28,"By the time they arrived at Angamale war broke out. Then Mar Elias, Anthony the socius of the [PET_BOUNDARY]deceased[PET_BOUNDARY] prelate, and one of the two Syrian monks who had accompanied them, left India to return; the other monk remained with Archbishop Joseph Sulaka. For some time the new prelate got on well with the Portuguese and Jesuit missionaries, in fact, they praised him for having introduced order, decorum, and propriety in the Church services and all went harmoniously for @ @ @ @ @ @ @ @ @ @ hindering the locally-ordained Syrians from saying mass and preaching and instructing his flock. ",1
170,"Implementations that do not support scripting (or which have their scripting features [PET_BOUNDARY]disabled[PET_BOUNDARY] entirely) are exempt from supporting the events and DOM interfaces mentioned in this specification. For the parts of this specification that are defined in terms of an events model or in terms of the DOM, such user agents must still act as if events and the DOM were supported. ",0
51,"At the Vatican, following the [PET_BOUNDARY]demise[PET_BOUNDARY] of the Pope, the conclave to elect his successor settles on Cardinal Melville. But the faithful gathered in St Peter's Square wait in vain for the new Pope to step out on the balcony. ",1
625,"In conclusion, considering that HIV epidemics tend to be concentrated in hard'to'reach subpopulations such as FSW, more efforts should be made by governments and other organisations to obtain reliable estimates of the population size of these vulnerable women in different areas of their country. The wide ranges in the number of women reporting commercial sex work is certainly related @ @ @ @ @ @ @ @ @ @ women themselves in defining sex work, but also by the temporal variations in sex work, the various levels of stigma linked to sex work, and the tendency of women who might be considered commercial [PET_BOUNDARY]sex workers[PET_BOUNDARY] to be a hidden population. The approach chosen by Steinfatt et al in Cambodia may be a good example for other countries. ",1
495,"@#19 Rob and #20 Paul: One thing I think is fascinating about the RD-180 powering the Atlas is that it's derived from the RD-170/171, which was developed for the Zenit rocket, used in various configurations to boost the Energia (also used in an analogous role to the SRBs in the US Shuttle program, boosting the Energia-Buran launch stack) @ @ @ @ @ @ @ @ @ @ but in a nutshell, you have a very effective engine design that was originally intended to one-up the US and to launch Soviet military systems like the Polyus, which was intended to [PET_BOUNDARY]neutralize[PET_BOUNDARY] the strategic advantage of the US SDI. And now it's powering NASA (as well as US military) launches!",0
778,"STORRS, Conn. -- As the miles [PET_BOUNDARY]passed on[PET_BOUNDARY] Highway 44-E -- leafless trees cornering old barns to the left, harvested farm land to the right -- I began to wonder how Jim Calhoun ever did get the city kids and slick ballplayers out to this part of the country.",0
789,"Thank you, Rachel, for sharing your story. This September I was reminded of the importance of volunteering and performing random acts of kindness. Sept 12 would have been my friend's 23rd birthday. This year, instead of being sad that she's [PET_BOUNDARY]passed on[PET_BOUNDARY] from this world, we joined forces to spread random acts of kindness.",1
83,"Sadly the best place in the Delta, El Tropezon, has closed. This was the site of poet Leolpold Lugones's suicide and up to the hotel's [PET_BOUNDARY]demise[PET_BOUNDARY] had been run in an old fashioned and charmingly eccentric way. Does anyone know of a nice, low keyed hotel in the delta that charges fair prices? ",0
435,"[PET_BOUNDARY]Let us go[PET_BOUNDARY] back to Tom and Rob. In this second version of events, instead of firing an angry salvo, Tom calls Rob to his office and suggests that they try to resolve their differences rationally and fairly. ",0
934,"the humane society of the united states and the american society for the prevention of cruelty to animals urged ohio officials wednesday to issue an emergency rule to crack down on exotic animal ownership in the wake of the slaughter. a previous emergency order issued by then-gov. ted strickland that prohibited people convicted of animal cruelty from owning  said thompson ""would almost certainly have had his animals removed by may , , if the emergency order had not [PET_BOUNDARY]expired[PET_BOUNDARY].""",0
970,"I'll cope with this. I wont leave her as she's my' one'. I believe the very best line to date may be the one about me saying I have transformed, nevertheless women often [PET_BOUNDARY]sleep with[PET_BOUNDARY] random men to have their share of contact with others.",1
355,Cal: The [PET_BOUNDARY]late[PET_BOUNDARY] newspaper columnist Carl Rowan regularly campaigned for stronger gun laws. But Rowan @ @ @ @ @ @ @ @ @ @ supported.,1
312,"In fact, much of the series revolves around Ma's increasingly strange and sometimes desperate attempts to earn enough cash, including becoming a public wailer at funerals (which ends when he mistakes the address and winds up at a wedding instead), a willing target dummy for an aspiring boxer and his eccentric family, and acting as a slightly dim intellectual to entertain a retired official who thinks that nobody in the culture ministry thinks well of him anymore. Another group of characters in the series are a gang of young beggars and thieves whom Ma befriends and eventually adopts as his ""godchildren."" Their ability to go from a life of [PET_BOUNDARY]indigent[PET_BOUNDARY] @ @ @ @ @ @ @ @ @ @ the idle beggar, holding the donor hostage by falsifying the severity of his condition. For many people in Shenyang, it is the feeling that one is being tricked, cheated, and manipulated by beggars that evokes their feelings of frustration and anger, and leads them to hold onto their money rather than depositing it in the beggar's bowl. ",1
972,"""As with psychiatrists, same with biographers, you shouldn't [PET_BOUNDARY]sleep with[PET_BOUNDARY] your subject,"" Blake Bailey, the prize-winning biographer of authors.",1
295,"Suddenly, another Time Lord appears in front of him, who the Doctor realises intercepted the transmat beam he and his companions were riding to Nerva. The Time Lords have foreseen a time when the Daleks will [PET_BOUNDARY]exterminate[PET_BOUNDARY] the universe itself. They want the Doctor to travel back to the time of their beginning to avert their creation, make them less aggressive, or find some inherent weakness in their makeup. ",1
1102,"i'll be waiting for you on judgment day to watch all these judgments [PET_BOUNDARY]pass away[PET_BOUNDARY] and by the way the details fall, by the way",0
342,"What: With normalcy slowly returning to the St. Louis Cardinals, Dean Hancock, the father of [PET_BOUNDARY]late[PET_BOUNDARY] pitcher Josh Hancock, filed a lawsuit Thursday, claiming the restaurant continued serving his son even after he was intoxicated. Dean Hancock, right, also claims the driver of the tow truck his son hit and the driver of the @ @ @ @ @ @ @ @ @ @ disabled vehicle more swiftly. ",1
1080,"pay is for prostitutes. sluts just [PET_BOUNDARY]sleep around[PET_BOUNDARY]. i would label both her and the general as sluts and adulterers. both have proven to be dumb in their personal relationships, but are probably brilliant on paper. they are both probably hypocritical also and prior to this wouldn't have hesitated thinking less of others which such weaknesses. cheating occurs from familiarity and weakness. for some reason, men appear to have a higher propensity. regardless they both showed little honor or integrity in this instance.",1
230,"With the improvement of land communications the inner regions of Europe developed rapidly in population, wealth, and power. Effective and [PET_BOUNDARY]economical[PET_BOUNDARY] movement of goods was no longer a maritime monopoly, and land transport increasingly approximated @ @ @ @ @ @ @ @ @ @ an inward displacement of the disturber of the peace, from Napoleon to the Kaiser, from Hitler to Stalin, while across the oceans new power centers, arose with the new industrialization of the United States and of Japan. These developments led to the new strategic formulations of the 20th century, while at the same time the developments of the new technology powerfully modified the nature and conduct of war. ",0
572,It had not yet invaded a country that posed no threat. It had not yet begun practicing torture and it had not yet allowed New Orleans-one of its greatest cities-to [PET_BOUNDARY]perish[PET_BOUNDARY] for lack of assistance in the world's richest nation.,0
112,"Not only are Chinese-born prospects more abundant and better suited to the environment, they're also cheaper. Hiring a foreigner from a [PET_BOUNDARY]developed country[PET_BOUNDARY] to work in China costs 50 percent to 200 percent more than a local hire, according to a 2011 study by human resources consulting firm Aon Hewitt (AON). ",1
411,We do NOT need some self-imposed book cop telling us what to read or not to read. [PET_BOUNDARY]Lay off[PET_BOUNDARY]. Get over it.,0
61,"Having a kid is a life changing event for a lot of people (in a great way). Anyway I think the island effect you spoke of is right on, I think some regions will be hit more than others-but I don't think it means the [PET_BOUNDARY]demise[PET_BOUNDARY] of the species-and even if it does-nothing lasts forever, I am actually okay with that. As a majority, I don't see how we are so awesome. ",1
859,"But, Bucky was feeling the pain again just a few weeks before the Huskies' 2011 fall camp was to start. He decided not to go to the hospital and tough it out for two days. The second day, Bucky, 60, went to [PET_BOUNDARY]sleep around[PET_BOUNDARY] 11 p.m. and didn't wake up.",0
437,"Moving forward, Butt said the government must intervene: ""We just have to look at what steps other countries have already announced to help retail businesses such as Government backed rental waivers, tax and utility waivers, interest free loans etc. Once business owners see that their losses have been reduced with government help then then no business would want to [PET_BOUNDARY]let go of[PET_BOUNDARY] their employees."" ",1
952,"Again, not wanting to [PET_BOUNDARY]sleep with[PET_BOUNDARY] or be in a relationship with someone because they've surgically altered their genitals does not automatically that person transphobic. Even though the transsexual person is by all means a real woman or man, the fact still remains that not everyone wants to fuck/be with someone who was not born a biological female/male. HOW DARE THEY!!!",1
447,In many [PET_BOUNDARY]low-income[PET_BOUNDARY] countries the health system is under serious stress due to resource constraints causing challenges in providing good quality health services. The resource constraints have a substantial influence on the qualifications of health workers and their distribution across the health facilities.,1
1031,"the defeated deluxe patties would soon be replaced by yummy bunz which was actually buns covered in grease. plankton [PET_BOUNDARY]laid off[PET_BOUNDARY] patties and stuck it to grease being the only ingredient of the product and had extra flavor. the crispity crunchies would attract customers in a crowd just like his other greasy products. mr. krabs would later use ""wow"" soup to take back success.  krabby patty with toenail clippings and nosehair",0
458,"People act like being roofless is a crime, but what the hell do they expect you to do? Just crawl in a ditch @ @ @ @ @ @ @ @ @ @ YMCA has a very good program for subsidizing [PET_BOUNDARY]low-income[PET_BOUNDARY] memberships so that no one needs to forfeit the health and community benefits of belonging to the Y because of economic hardship. Admittedly, each individual YMCA gets to set their own prices and discounts, etc (to some degree) but you can use a membership card at any location. ",1
22,"Where was the peace and justice for all those who were left to die in their camps. Where was the peace and justice when thousands of Korean women were enslaved as ""[PET_BOUNDARY]Comfort Women[PET_BOUNDARY]"" to satisfy carnal demands of marauding soldiers. Where would the peace and justice be if Japan refused to surrender and more than a million American soldiers and Japanese civilians were killed before final victory. ",1
1022,"guyett is a journeyman electrician. he went to school for four years, then apprenticed for five to get that certification. ""i became a journeyman electrician in the fall of  and in the spring of , in march, i ended up getting [PET_BOUNDARY]laid off[PET_BOUNDARY] from my job,"" guyett says. he was making good money, about . an hour plus benefits. ""unfortunately, we specialized in specialty homes, multimillion dollar homes,"" guyett says, ""and those were the first to go when the economy tanked.""",1
174,"That gave me an idea, since my iPad is not the 3G version, it could never open ""apple"" website without the WiFi working... so I went on Settings, [PET_BOUNDARY]Disabled[PET_BOUNDARY] WiFi, then Cellular, and disabled Cellular data. Then I enabled WiFi again and it connected without issues. ",0
863,"And my point was, feeding every 30 minutes for 24 hours straight isn't average. M was so quick to snarkily tell her that she's not special for getting 0-30 minutes of sleep got that little [PET_BOUNDARY]sleep with[PET_BOUNDARY] their newborn. Something was wrong, Elena knew something was wrong, and she's found what works for her, for now. Sandy",0
904,"aim: a year old female with an end-stage nyha class iv inotrope-dependent, ischemic cardiomyopathy received a heart transplant on -- from a doctor having antigens b and dr. pre-transplant antibody testing indicated only weakly positive, non-complement fixing donor-specific antibodies. the patient suffered a cardiac arrest on pod# and was resuscitated. she was in cardiogenic shock from allograft failure and subsequently [PET_BOUNDARY]expired[PET_BOUNDARY] on pod# of multiorgan failure due to ""acute humoral rejection"". these antibodies were investigated further.",1
244,"We're [PET_BOUNDARY]expecting[PET_BOUNDARY] our second any day now (c'm on, kiddo!). Our first was a boy, and now we're going to have a girl-- so one of each! ",1
253,"Speaking of people [PET_BOUNDARY]expecting[PET_BOUNDARY], did you hear dat Batille is stagnant again some more? Me I tink she's gon na double da consensus of Evangeline Parish all by herself! ",1
477,"For those who want to insist that' abuse' caused this, uhh, no it did not. She is the youngest of three children, she has been extensively psychoanalyzed and she is just [PET_BOUNDARY]mentally challenged[PET_BOUNDARY]. There is some speculation that she might have been denied oxygen at some critical formative point, but it is just speculation.",1
18,"Also I notice that while Clinton is speaking the only time he glances away from the voter is when he takes a brief moment to close his eyes, as if he is looking' within' for the answer to come. Bush was glancing all about the room @ @ @ @ @ @ @ @ @ @ What really conveyed presence and sincerity to me was Clinton gesturing frequently with both his hands, literally tapping his [PET_BOUNDARY]chest[PET_BOUNDARY], clearly he was touching his own heart to convey the depth of his' feeling' and understanding, thereby touching the heart of the woman. Yes, he completely had the voter, and me! ",0
683,"In the last few weeks I've been thinking of ways to use it less (like using public transportation) -- and I've started replacing the car, whenever possible. Still, and given that I currently live in a very small village with no services at all, it would be impossible for me to completely [PET_BOUNDARY]let go of[PET_BOUNDARY] it. But in the future I intend to live in a place where going car-free is a feasible option!",0
122,"Through its global network, UNDP seeks out and shares innovative approaches to crisis prevention, early warning and conflict resolution. And UNDP is on the ground in almost every [PET_BOUNDARY]developing country[PET_BOUNDARY]-- so wherever the next crisis occurs, we will be there to help bridge the gap between emergency relief and long-term development. HIV/AIDS ",1
623,"For East Africa, subnational estimates were available from two countries. Family Health International (FHI ) conducted a mapping and census study in Addis Ababa and Nazareth, the latter being a popular holiday destination located at the crossroads of @ @ @ @ @ @ @ @ @ @ included three groups of women: ( 1 ) street based [PET_BOUNDARY]sex workers[PET_BOUNDARY], ( 2 ) establishment based FSW working in hotels, bars, restaurants, red light houses, pastry shops, tea and coffee houses, beer shops, and ( 3) women working as waitresses in the same establishments. Among the waitresses 40-- 45% admitted to being involved in sex work besides their official job. ",1
492,"The replacement Washington Sentinels in The Replacements, featuring a notoriously easy-to-[PET_BOUNDARY]neutralize[PET_BOUNDARY] quarterback, a convict, an gambling addicted ex-soccer player, a sumo wrestler, two gargantuan gun-toting brothers, an outspoken Evangelical Christian with a bad knee, a deaf man, and a riot cop with serious anger management problems. Even the Sentinels' cheerleaders are a collection of bizarre performers who would never work on any other squad but pull it together for awesomeness. ",0
530,"Alan Campbell had shot himself one night in his laboratory, but had not revealed the secret that he had been forced to know. The excitement, such as it was, over Basil Hallward's disappearance would soon [PET_BOUNDARY]pass away[PET_BOUNDARY]. It was already waning.",0
828,"Instead, they all froze. Presidents and cabinet officials should not be overseeing any ongoing military operation. There was no response effort launched, and in the end they all sat there, no doubt some of them situation room that night made the final decision to [PET_BOUNDARY]pull the plug[PET_BOUNDARY] on four Americans being massacred right in their line of video sight, via an overhead drone.",1
278,You want proof of some real stupidity? Tell me a race of folk who decided one fine day to make a homeland right inside the Arab heartland by force stealin all the native land and killin most of these guys and still they are [PET_BOUNDARY]expecting[PET_BOUNDARY] to be treated with peace. If that wasnt uber-stupid then maybe they have a death wish of sumethin.,0
1106,"you may have recently heard about the option of life settlements, where you sell your life insurance policy to a third party, and be considering this option in order to fund assisted living. the buyer of the policy takes responsibility for the premiums, and then receives the benefit when you [PET_BOUNDARY]pass away[PET_BOUNDARY].",1
